"","genre","id","author","title","year","text_lemm"
"100","BL","B_202_1850_Polonsky.txt","Полонский Я. П.","Качка в бурю",1850,"гром и шум. корабль качать;
	море темный кипеть;
ветер парус обрывать
	и в снасть свистеть.

помрачаться свод небесный,
	и, вверяться корабль,
я дремать в каюта тесный…
	закачивать — спать.

видеть я во сон: качать
	няня колыбель мой
и тихонько запевать —
	«баюшки-баю!»

свет лампада на подушка,
	на гардина свет луна…
о какой-то все игрушка
	золотой сон.

просыпаться… что случаться? —
	«руль отрывать; через нос
вдоль волна перекатываться,
	уносить матрос!»

что же делать? что мочь я?
	и, вверяться корабль,
вновь я ложиться и вновь дремать я…
	закачивать — спать.

сниться я: я свежий и молодой,
	я влюблять, мечта кипеть…
от заря роскошный холод
	проникать в сад.

скоро ночь — темнеть есть…
	слышать ласково-живой,
тихий лепет: «на качели
	садиться, милый мой!»

стан ее полувоздушный
	обвивать мой рука,
и качаться послушно
	зыбкий доска…

просыпаться… что случаться?
	что такой? новый шквал? —
«плохо — стеньга обломиться,
	рулевой упасть».

что же делать? быть что быть!
	в рука бог отдаваться:
если смерть я разбудить —
	я не здесь просыпаться.
"
"101","BL","B_204_1846_Nekrasov.txt","Некрасов Н. А.","Огородник",1846,"не гулять с кистень я в дремучий лес,
не лежать я во ров в непроглядный ночь,-
я свой век загубить за девица-краса,
за девица-краса, за дворянский дочь.

я в немецкий сад работать по весна,
вот однажды сгребать сучок да петь, –
глядь, хозяйский дочка стоять в сторона,
смотреть в оба да слушать песня мой.

по торговый село, по большой город
я недаром живать, огородник лихой,
раскрасавица девица насмотреться я там,
а такой не видать, да и нету другой.

чернобров, статный, словно сахар белый!..
становиться жутко, я песня свой не допевать.
а она - ничто, постоять, проходить,
оглянуться: за она как шальной я глядеть.

я слыхать на село от свой молодица,
что и сам я пригожий, не урод рожать,-
словно сокол глядеть, круглолицый, белолицый,
у я ль, молодец, кудри - чесаный лен...

разыгрываться душа на часок, на другой...
да как глянуть я вдруг на хоромы она -
посвистать и махнуть молодецкий рука,
да скоро за мужицкий дело свой!

а частенько она приходить с тот пора
погулять, поглядеть на работа мой
и смеяться со я и вести разговор:
отчего приуныть? что давно не петь?

я кудри тряхнуть, ничто не сказать,
только буйный голова свешивать на грудь...
""давать-ка яблонька я за ты посадить,
ты уставать,- чай, пора уж ты отдыхать!""

- ну, пожалуй, изволить, госпожа! поучиться,
пособлять мужик, поработать часок!-
да как заступ брать у я, смеючиться,
увидать на правый рука перстенек...

око становиться темно непогодный день,
на губа, на щека разыгралася кровь.
- что с ты, госпожа? отчего на я
неприветный глядеть, хмурить черный бровь?

""от кто у ты перстенек золотой?""
- скоро старость прийти, коли быть весь знать!
""давать-ка я поглядеть, несговорный какой!""-
и за палец я белый рученька хвать!

потемнеть в глаз, душа кинуть в дрожь,
я давать - не давать золотой перстенек...
я вдруг вспомнить опять, что не старый и пригожий,
да не знать уж как - в щека девица чмок!..

много с она скоротать невозвратный ночь
огородник лихой... в ясный око глядеть,
расплетать, заплетать рус косынька она,
целовать-миловать, песня волжский петь.

миг лето проходить... ночь становиться свежий,
а под утро мороз под нога хрустеть.
вот однажды, как я красться в горенка к она,–
кто-то цап за плечо: ""держать вор!"" - кричать.

со стыд молодец на допрос приводить,
я стоять да молчать, говорить не хотеть...
и краса с голова острый бритва снести,
и железный убор на нога зазвенеть.

постегать плеть, и уводить дружка
от сторонка родной и от лапушка прочь
на печаль и страда!.. знать, любить не рука
мужик-вахлак да дворянский дочь!
"
"102","BL","B_205_1840_Prokopovich.txt","Прокопович Н. Я.","Граф Конрад и его жена",1840,"	«рыцарь солнце восходить;
	в чистый поле светло;
чу, раздаваться рожок селянин!
	удаваться, милый мой !
	мы заставать с ты»...
говорить рожер мелин.
	— не страшиться, милый друг!
	твой далеко супруг,
а паж я задабривать дар ...
	страх пустой позабывать,
	давать прилегать я на грудь,
давать я крепкий обвиваться рука. -
	озарь небо,
	и луг и лес,
солнце сыпать луч золотой
	на глухой, вековой,
	весь обрастать трава,
древний замок и башня седой.
	между-то граф конрад
	возвращаться назад:
с неприятель быть он на схватка.
	скидывать латы он с плечо,
	и секира и меч,
и железный бросать перчатка.
	«ну, теперь на покой
	я засесть с жена!»
граф конрад сам с себя рассуждать:
	«служба я отслуживать:
	меч в ножны я вкладывать,
пусть до новый война отдыхать!
	«ни душа в замок нет:
	я приезжать чуть свет;
все молчать, как в заглохнуть пустыня.
	давать же, я пробираться,
	и нежданый являться
к молодой ненаглядный графиня! »
	он тихонько идти
	прямо к спальня — и вот
у дверь, разваливаться на стул,
	паж-изменник сидеть
	и беспечно храпеть,
позабывать о свой караул.
	не сказать ничто,
	граф обходить он
и стучаться тихонько к супруга,
	«отворять я, мой друг
	это я, твой супруг.»
и жена пробуждаться в испуг.
	милый рыцарь, беда!
	муж стучаться сюда:
мы оплошность паж погубить.
	мы пропадать с ты:
	нет здесь дверь другой...
участь наш, я знать, могила! -
	« быть один средство зам:
	я спасать ты сам ;
но должный ты, графиня, решаться
	иль обида стерпеть
	и со я умирать,
иль постылый муж лишаться.»
	нет, и так я грешный!
	« что же медлить, жена? »
— малый граф, я сейчас отворять!
	ключ куда- то западать...
	« давать, графиня, кинжал!»
— нет, я смерть он не желать!
	«что же, долго ли ждать?
	или дверь я ломать?
с кто ты шепотом там рассуждать?»
	рыцарь ломить он дверь...
	«ну, графиня, теперь
что ты, жизнь или смерть, выбирать?»
	милый рыцарь, спасать! —
	« так кинжал я подавать!
больше я ничто и не нужно...»
	дверь слетать с крючок...
	изумлять и суровый,
входить в комната граф безоружный.
	«что с ты, жена?
	ты смутный и бледный!
что ты отворять помешать ?.. »
	вдруг кинжал заблестеть
	и в кость заскрипеть,
в сердце врезать холодный жало.
	грозный око закрывать,
	молча дух испускать,
на пол падать граф благородный;
	а коварный злодей
	мрачный голос она
говорить: «мы, графиня, свободный!»
	граф быть в латы одевать,
	капелин отпетый,
и снести в родовой гробница.
	а чрез месяц иль два
	молодой вдова
называть супруг убийца.
	в замок съезжаться к она
	много званый гость,
баронесса, и графиня, и барон;
	но супруг молодой
	неспокойный душ
и не видеть приветный поклон.
	свеча тускло гореть;
	и молчание хранить
гость, словно в пир похоронный;
	глухо музыка гром
	раздаваться кругом;
эхо носиться в замок огромный.
	скучно становиться гость;
	рано все по дом
начинать они разъезжаться.
	и в безмолвие ночной
	молодой вдвоем
на преступный ложе ложиться.
	полночь медленно бить;
	сторож у ворота
застучать в чугунный доска;
	в переход пустой
	и под свод они
отзываться на стук отголосок.
	страшный полночь час;
	наш светильник погасать,
и сова в старый башня завыть,
	и шаг в тишина
	чей-то слышаться я!..—
так рожер жена говорить.
	« это ветер завыть,
	часовой заходить;
замок крепкий: что мы страшиться ? »
	милый, свечка зажигать!
	слышный близко шаг...
вот подходить, вот в дверь стучаться...
	«кто там?» крикнуть рожер.
	«отворять, кавалер
в спальня я приходить не чужой...»
	боже, помощь пойти!
	страшный час удаль!
нет, я смерть теперь не миновать!
	муж в испуг вскакивать,
	да огниво схватывать
и свеча скоро зажигать...
	вдруг с отвага злой
	кто-то мощный рука
дверь с петля железный сбивать.
	никто не видать,
	ничто не слыхать...
больший ужас молчание наводить...
	но тяжелый стопа,
	прерывать покой,
кто-то в спальня невидимый входить.
	и бледный полотно
	молодой жена
завертываться в постель лежать;
	с дикий взор в око
	ко святой в небо
непонятно мольба лепетать.
	он все близко идти
	мерный шаг - вот
подступать он к брачный постель...
	и с чета молодой
	миг сам себя
весь покров ночной слетать.
	«здравствовать, милый мой друг
	прогнать свой испуг:
я приходить ты с брак поздравлять»
	о всесильный творец
	это муж мой мертвец!
поспешить от смерть избавлять... —
	«нет, напрасный твой страх:
	ты не в чуждый рука;
твой законный супруг пред ты...
	я свобода один
	лишь минута давать
повидаться с бесценный жена.
	« только раз я обнимать,
	только раз давать прижимать
Крепчө к сердце ты, друг мой милый!..»
	он ко грудь прильнуть,
	он мороз дохнуть,
душный смрад и тлен могила.
	молодой в слеза
	вопить в мощный рука :
помогать я, владыка всевышний !
	смерть скоро наносить!..
	о мой рыцарь, спасать...
« рыцарь твой быть с мы не лишний!»
	и рука, что быть сила,
	он рожер схватывать,
стискивать крепко они друг подле друг...
	на рассвет петух
	закричать – злобный дух
покидать с супруга супруг.
	вот уж утро зажигаться;
	все кругом подниматься;
в замок стук, и ходьба, и волнение...
	из близь и давать
	весь вассал приходить
новобрачный принесть поздравление.
	все спешить к господин,
	все подходить к дверь...
дверь сбивать с петля слетать
	и объять сон
	непробудный, вдвоем
молодой лежать на постель.
	смерть в помирать глаз;
	на плечо, на рука
видный пятно от мощный объятие...
	и, как жертва земля,
	они на стол понести
прямо с брачный широкий кровать.
"
"103","BL","B_206_1841_Tolstoy.txt","Толстой А. К.","***",1841,"как филин поймать летучий мышь,
коготь сжинать ее кость,
как рыцарь амвросий с толпа удалец
к сосед сбираться в гость.
хоть много цепь и замок у ворота,
ворота хозяйка гость отпирать.

«что ж, марфа, вести мы, где спать твой старик?
зачем ты так побледнеть?
под замок кипеть и клубиться дунай,
ночь скрывать кровавый дело.
не бояться, из гроб мертвец не вставать,
что быть, то быть, — вести мы вперед!»

под замок бежать и клубиться дунай,
бежать облако полоса;
уж кончать дело, зарезать старик,
амвросий пировать с толпа.
в кровавый вода глядеться луна,
с амвросье пировать злодейка жена.

под замок бежать и клубиться дунай,
над замок пламень пожар.
амвросий свой удалец говорить:
«все резать от малый до старый!
не сетовать, хозяйка, и быть веселый!
сам ж ты впускать веселый гость!»

сверкать, клубиться, отражать дунай
весь замок, пожар объять;
амвросий свой удалец говорить:
«пора уж домой мы, ребята!
не сетовать, хозяйка, и быть веселый,
сам ж ты впускать веселый гость!»

над марфа проклятие муж греметь,
он проклинать ее, умирать:
«чтоб сгинуть ты и чтоб сгинуть твой род,
сто раз я ты проклинать!
пусть вечно иссякать меж вы любовь,
пусть бабушка внучкин высасывать кровь!

и род твой проклятие мой да гнести,
и место он да не становиться
дотоль, пока замуж портрет не пойти,
невеста из гроб не вставать,
и, череп разбивать, не ложиться в кровь
последний жертва преступный любовь!»

как филин поймать летучий мышь,
коготь сжинать ее кость,
как рыцарь амвросий с толпа удалец
к сосед нахлынуть в гость.
не сетовать, хозяйка, и быть веселый,
сам ж ты впускать веселый гость!
"
"104","BL","B_207_1849_Miller.txt","Миллер Ф. Б.","Порука",1849,"к дионисий мерасти тайком подходить,
           с кинжал, сокрытый под тога;
           но стража схватывать быть строгий.
 ""кто, говорить, ты кинжал грозить?""
 так пленник грозный властитель спрашивать.
           -- ""тиран отчизна священный""...
           ""умирать ж на крест, дерзновенный!""

 --""готовый я на смерть; я от страх далекий;
           молить о пощада не становиться"",--
           отвечать он смело тиран,--
 ""но давать, ради небо,трехдневный я срок,
 чтоб замуж я выдавать сестра мой мочь,
           я друг в залог возвращение,
           оставлять ты в заключение"".

 с усмешка, злоба на сердце хранить,
           тот молвить по краткий молчание;
           ""исполнять твой я желание,
 ступать, я давать ты срок три день;
 но знать, не представать тогда пред я,--
           я друг предавать на мучение,
           ты же прощать преступление"".

 и к друг приходить он: ""властитель изрекать,
           чтоб смерть я крестный мучение
           принимать за мой покушение;
 но только давать он трехдневный я срок,
 чтоб замуж я выдавать сестра свой мочь;
           оставаться при он в заключение
           в залог мой возвращение"".

 друг верный к грудь он молча прижимать,
           и давать заковывать себя в узы;
           а тот поспешить сиракузы
 оставлять, и только день третий наставать,
 поспешно он брак сестра сочетать,
           и к друг с забота нежный
           он к смерть идти неизбежный.

 вдруг буря завыть, и шумно с высота
           низвергаться в долина поток,
           повсюду стремнина глубокий;
 река на дорога,-- он к мост идти,--
 а волна из берег хлестать,-- и вот --
           обрушивать с грохот вода
           его потрясать свод.

 напрасно по берег взад и вперед
           он ходить и даль озирать,
           напрасно свой зов посылать!--
 нигде челнок не видать среди вода,
 ни парус приветный нигде не мелькнуть!
           и становиться он, подавлять горе...
           а река уж становиться море!

 тогда на колено с мольба он пасть,
           тревога томительный полный
           ""о зевс! усмирять этот волна:
 часы улетать,-- уж полдень наставать,--
 священный обет я властитель давать...
           ах, если возврат запаздывать,
           мой друг за я пострадать!""

 но тщетно! пучина сильный реветь,
           волна на волна набегать,
           за час другой улетать;
 тогда он с отчаяние смело вперед,--
 кидаться в лоно клубиться вода.
           и бить они рука могучий,
           скользить по стремнина кипучий.

 и вот он до брег достигать и с мольба
           приносить благодарность зевес;
           но встреча из темный лес
 выходить разбойник буйный толпа,
 убийство алкать суровый душа,
           дубина грозно махать
           и странник путь заграждать.

 ""что нужно вы? нет у я ничто"" --
           сказать он, от страх бледнеть:
           ""я жизнить только владеть,--
 и тот я для друг хранить мой!""
 и, вырывать дубина из рука один,
           взмахивать он,-- и трое упасть,
           а прочий в лес убегать.

 но солнце, сиять в луч огневой
           на путник зной изливать,
           и сила он оставлять.
 ""ты вынести я из пучина водяной,
 ты спасать от ватага злодей лесной,
           пойти я, о зевс, укрепление,
           чтоб друг мой не принимать мучение!""

 и вот близ он, под соседний скала
           послышаться будто журчание,
           дрожать, притаить он дыхание..
 и видеть -- поток серебристый, живой,
 бежать и шуметь говорливый струя,
           и мерасти к он наклоняться
           и влага его освежаться.

 и солнце бросать на луг золотой,
           блестеть сквозь зеленый сени,
           дерево гигантский тень,
 два путник идти дорогой больший;
 он они обгонять поспешный стопа,
           и звук к он долетать;
           ""теперь уж он распинать!""

 тоска в его сердце, в душа его ад,
           и страх его бег окрылять;
           а солнце вдали догорать;
 пред он сиракузский башня блестеть;
 идти он встреча седой филострат,
           он, верный слуга господин,
           узнавать свой властелин.

 назад! ты уж к друг теперь опаздывать;
           о собственный думать спасение;
           царь предавать он на мучение.
 твой друг до последний минута питать
 надежда в душа и ты поджидать,
           и тщетно враг посмеяние
           смущать его упование"".

 -- ""и если уж поздно, и если уж мой
           возврат для он не спасение,--
           так я разделять с он мучение!
 пусть гордый тиран не смеяться, что я
 долг честь и дружба нарушать прямой;
           пусть жертва казнить и другой,
           но дружба признавать святой!*

 и солнце уж село, и вот он у врата;
           и видеть там крест водружать.
           народный толпа окружать,
 и вот его друг уж тащить канат...
 тогда раздвигать он зритель ряд:
           ""палач! для я этот мука:
           я тот, за кто он порука!""

 толпа на друг в изумление глядеть;
           как нежный их ласка, рыдание,
           в они радость и горе свидание...
 и слеза у все исторгать их вид.
 об этот известие тиран лететь,
           и грозный сердце смягчать,
           и к тронуть он они призывать.

 на они с умилять взирать душ,
           сказать он они: вы побеждать!
           вы сердце мой услаждать...
 нет, дружба не вымысел ложный, пустой!
 принимать ж я в свой союз вы святой,
           пусть быть я третий меж вы,
           и становиться отныне друг!""
"
"105","BL","B_208_1849_Miller.txt","Миллер Ф. Б.","Мавританский князь",1849,"1.
дружина свой снаряжать он на бой;
обвивать глава его красный чалма;
косматый кожа лежать на плечо:
то лев, они сражать в окружной степь.

звать его клика боец удалой;
он черный рука в браслет златой
обнимать свой дева, сказать она: «прощай !
с победа кровавый я ожидать.

взять, дорогой, подарок мой:
вот жемчуг, вплетать оно в кудри свой,—
его водолаз из темный море
доставать для милый подруга мой.

а вот перо строус, убивать я, —
пусть веять они над твой голова;
украшать и шатер, и обед снаряжать,
и кубок наполнять, и тут я ждать».

сказать, — и, с подруга милый проститься,
к дружина выходить воинственный князь;
и с крик восторг вождь свой
встречать лихой дружина он.

«вести мы к победа вести мы на бой!
готовый мы всюду идти за ты!»
слоновий клык по долина греметь, *
и воин бодро на битва лететь.

от грозный звук воинский рог
скрываться зверь во мрак лес.
там знамя мелькнуть, и пыль подниматься,—
туда устремляться с дружина князь.

и степь орошаться кровавый ручей....
а дева готовить для друг прием:
венок красиво шатер убирать,
и пальмовый сок бокал наливать.

и жемчуг блестящий, подарок море,
вплетать она в черный кольцо кудри,
чело осенять перо строусов пук.
обвиваться коралл вкруг шейка и рука.

и садиться в наряд она пред шатер,
она издали слышный сражение гром;
полдневный солнце луч палить;
увянуть венок; но она все сидеть.

и солнце сокрыться; и вечер наставать,
и ветер холодный струя пробежать;
и вот из под тина прибрежный сквозь ил,
на верх освежаться ползти крокодил.

вот слышный и лев оглушительный рев;
слон отдыхать под сень дерево;
жираф долговязый спешить на покой;
цветок напитываться вечерний роса.

а дева все смотреть в пустынный даль,
и грудь она волновать и страх, и печаль.
вот с поле сражение к она воин бежать,
усталый, он кровь и пыль покрывать.

« пропадать надежда! твой друг полагать, —
и за море к белый в цепь отвозить! »
и дева, как срезать с корень цветок,
упасть без жизнь на хладный песок.

2.
волноваться площадь народный толпа :
там цирк для ристание устраивать большой;—
и труба звучать, и тарелка звенеть,
греметь барабан, паяц кричать.

по гладкий арена, на быстрый конь,
наездница мчаться с бич в рука;
их стройный член, блестящий убор,
пленять, чаровать весь зритель взор.

поодаль от скачка, у самый дверь,
стоить африканец, сын вольный степь,
он держать большой барабан пред себя,
и бить в он громко могучий рука.

не видеть ристание задумчивый мавр,
не слышать он грохот труба и литавры:
он грустно на львиный кожа глядеть,
который сверх барабан лежать.

и вспомнить он степь родной берег,
где много травить он и тигр, и лев,
и вспомнить, как раз, отправляться на бой,
прощаться с подруга свой молодой.

как дева шатер для он убирать,
как жемчуг кудри свой обвивать....
он плакать,—глаз покрывать туман —
и сильный удар разбивать барабан.
"
"106","BL","B_209_1849_Miller.txt","Миллер Ф. Б.","Воздушный караван",1849,"поздно ночь мы лежать на земля, среди равнина;
у конь свой усталый чутко спать бедуин;
вдалеке, при лунный свет, гора нильский белеть,
а кругом, в песок зыбучий, дромадер костя тлеть.

я не спать; под голова у я седло лежать,
а широкий плащ дорожный быть я вместо одеяло;
близ я лежать сумка сладкий финик сушеный,
сабля острый и пара пистолет заряжать.

все безмолвно; лишь пора затрещать в костер забытый
огонек, иль конь, просыпаться, стукнуть об земля копыто;
лишь пора в отдаление крик орлиный раздаваться
и наездник полусонный за ружье свой хвататься.

вдруг земля поколебаться и померкнуть за облако
лунный свет, степной зверь пронеслисить перед мы;
конь робко отшатываться, наш вожатый приподниматься...
«ну, - сказать он, - знать, воздушный караван опять помчаться!

это он! и вот нестись, вслед тень свой вожатый,
дромадер с седок на хребет свой горбатый,
и воздушный толпа идти дева, как ревекка,
на плечо нести кувшин; цель путь они - город мекка.

ну! еще! иль нет конец они? вот бесчисленный гость!
вновь в верблюд превращаться их рассеянный кость;
черный прах, что по равнина в облако густой, летучий
бурно виться, превращаться в черный воин могучий...

в этот время ежегодно восставать для караван
весь, который погибать тут в песок от ураган, -
чей, быть мочь, прах истлевать нынче с пыль мы глотать,
чей разбрасывать кость мы нога попирать...

и гряда бесконечный, как на пир, во весь раздолье
восставать они и мчаться в град святой на богомолье,
и лететь от сенегал до брег бабэльмандеб...
страшный поезд их тревожный при огонь ночной небо!

стоять, друг! конь рваться? так накинуть он аркан!
ободряться! не бежать, как пугливый баран:
пусть воздушный одежда ваш лицо они касаться,
имя алла призывать, - духи мимо пронестись.

подождать, - лишь денница загораться луч отрадный
и на вы от гора повеять ветер утренний, прохладный, -
и опять во прах летучий обращаться привидение...
вот заржать мой конь ретивый, чуять утро приближение!»
"
"107","BL","B_21_1840_N_I_.txt","[Н.И.]","Грусть по милом",1840,"не роса жемчужный на луг пасть:
плакать дева милый, к себя друг ждать.

переставать печалиться, она сказать мать:
на чужой сторонушка век ли вековать?

— нет, мой родимый! не вернуться он;
знать не даром видеться я ужасный сон:

будто я голубка понестись к он,
рассекать крыло влажный ночь тьма.

""погодить, голубушка! прошептать ель:
садиться ко я на веточка, не лететь отсель!

скоро, скоро выглядывать на земля луна""..
садиться я на деревце, становиться вдруг скучный.

покрывало темный месяц отслонять....
боже, боже праведный! давать душевный сила!

он лежать недвижимый, в поле роковой,
и о грудь могучий ворон бить крыло.
"
"108","BL","B_210_1849_Miller.txt","Миллер Ф. Б.","Ива",1849,"хорошо в сад тенистый
и огромный, и душистый
	у артур — король:
там зеркальный пруд
и роскошный цветок
	изукрашивать земля.
	
только ива, над вода
наклоняться голова,
	одинокий стоять,
и над сонный струя
веять длинный ветвь,
	и, забывать, грустить:

нечего она покрасоваться,
на себя полюбоваться;
	но в тень ее густой,
под таинственный намет,
королева с ланцелот
	здесь видаться пора.

но теперь меж ветвь ива
сам король сидеть ревнивый,
	будто птица на гнездо,
их лукаво поджидать, —
и глава его седой
	отражаться в вода.

он проведывать сторона,
что вечерний пора
	королева в тишина,
под раскидистый намет,
с черноглазый ланцелот
	здесь сидеть наедине;
	
что при свет лунный ночь,
дерзкий, он целовать око
	королева молодой....
и ревнивец ухитряться:
он на ива взгромождаться,
	чтоб заставать он с жена.

слышный шорох за куст:
торопливый шаг
	то жена его идти; —
а за она в отдаление,
как ночной приведение,
	долговязый ланцелот.

вот идти они в молчание
на условный свидание,
	подходить, и при луна
видеть, — плакать ива,
а на ива — птица диво
	отражаться в глубина.
	
и ленора паладина
указывать па картина:
	«посмотреть, ланцелот,
как рисоваться красиво
этот дремать ива
	в глубина зеркальный вода!»
	
«прежде лист вы счесть,
прежде плод на она находить,
	чем решаться я позабывать
клятва данный супруга,
повелитель и друг,
	и он неверный быть».

«как дерево отражение,
так его изображение
	здесь в грудь мой жить!»
и на речь леонора,
устремлять па ива взор,
	отвечать ланцелот:
	
«так и я клясться, царица,
что скоро этот птица
	человек принимать вид, —
чем когда либо священный
долг присяга неизменный
	я быть позабывать».

и король все это слышать,
и довольный, еле дышать,
	и дрожать среди лист,
от восторг покраснелый, —
и как плод отяжелелый
	в вода рухнуться готовый.

позабывать свой седина,
чрез овраг и куртина
	во дворец он прибегать,
и немедленно в темница
обвинитель царица
	засаживать он приказывать.
"
"109","BL","B_211_1846_Nekrasov.txt","Некрасов Н. А.","В дороге",1846,"— «скучно! скучно!.. ямщик удалой,
разгонять что-нибудь мой скука!
песня, что ли, приятель, запой
про рекрутский набор и разлука;
небылица какой посмешить
или, что ты видать, рассказывать —
быть, братец, за весь благодарный».

— сам я невесело, барин:
сокрушать злодейка жена!..
слышь ты, смолоду, сударь, она
в барский дом быть ученый
вместе с барышня разный наука,
понимать-сто, шить и вязать,
на варган играть и читать —
весь дворянский манера и штука.
одеваться не то, что у мы
на село сарафанница наш,
а, примерно представлять, в атлас;
есть вдоволь и мед и каша.
вид вальяжный иметь такой,
хоть бы барыня, слышь ты, природный,
и не то что наш брат крепостной,
тоись, свататься к она благородный
(слышь, учитель-сто врезамшиться быть,
баит кучер, иваныч торопкий), —
да, знать, счастие она бог не судить:
не нужный-сто в дворянство холопка!

выходить замуж господский дочь,
да и в питер… а справлять свадьба,
сам-ат, слышь ты, вернуться в усадьба,
захворать и на троица в ночь
отдавать бог господский душа,
сиротинка оставлять груша…
через месяц приезжать зятек —
перебирать по ревизия душа
и с запашка ссаживать на оброк,
а потом добираться и до груша.
знать, она согрубить он
в что-нибудь, али напросто тесно
вместе жить показываться в дом,
понимать-сто, мы неизвестно, —
воротила он она на село —
знать-де место свое ты, мужичок!
взвывать девка — крутенек приходить:
белоручка, вишь ты, белоличка!

как на грех, девятнадцатый год
я в тот пора случаться… посадить
на тягло — да на она и женить…
тоись, сколько я наживать хлопоты!
вид такой, понимать, суровый…
ни косить, ни ходить за корова!..
грех сказать, чтоб ленивый быть,
да, вишь, дело в рука не спориться!
как дрова или вода нести,
как на барщина идти — становиться
инда жалко подчас… да куда! —
не утешать она и обновка:
то натирать она нога кот,
то, слышь, она в сарафан неловко.
при чужой и туда и сюда,
а украдкой реветь как шальной…
погубить ее господин,
а быть бы бабенка лихой!

на какой-то патирать все глядеть
да читать какой-то книжка…
инда страх я, слышать ты, щемить,
что погубить она и сынишка:
учить грамота, мыть, стричь,
словно барченок, каждый день чесать,
бить не бить — бить и я не давать…
да недолго пострел потешать!
слышь, как щепка худой и бледный,
ходить, тоись, совсем через сила,
в день два ложка не съедать толокно —
чай, сваливать через месяц в могила…

а с что?.. видеть бог, не томить
я ее безустанный работа…
одевать и кормить, без путь не бранить,
уважать, тоись, вот как, с охота…
а, слышь, бить — так почти не бивать,
разве только под пьяный рука…

—  «ну, довольно, ямщик! разгонять
ты мой неотвязный скука!..»
"
