"","year","header","text_raw"
"133",1842,"«Слышишь ли ты, как шумит вверху угловатое стадо?...»","Слышишь ли ты, как шумит вверху угловатое стадо? 
 С криком летят через дом к теплым полям журавли, 
 Желтые листья шумят, в березнике свищет синица. 
 Ты говоришь, что опять теплой дождемся весны... 
 Друг мой! могу ль при тебе дожидаться блаженства в грядущем? 
 Разве зимой у тебя меньше ланиты цветут?.. 
 В зеркале часто себя ты видишь, с детской улыбкой 
 Свой поправляя венок; так разреши мне сама, 
 Где у тебя на лице более жизни и страсти: 
 Вешним ли утром в саду, в полном сияньи зари, 
 Иль у огня моего, когда я боюсь, чтобы искра, 
 С треском прыгнув, не сожгла ножки-малютки твоей?


"
"134",1843,"«Каждое чувство бывает понятней мне ночью, и каждый...»","Каждое чувство бывает понятней мне ночью, и каждый 
 Образ пугливо-немой дольше трепещет во мгле; 
 Самые звуки доступней, даже когда, неподвижен, 
 Книгу держу я в руках, сам пробегая в уме 
 Всё невозможно-возможное, странно-бывалое... Лампа 
 Томно у ложа горит, месяц смеется в окно, 
 А в отдалении колокол вдруг запоет -- и тихонько 
 В комнату звуки плывут; я предаюсь им вполне. 
 Сердце в них находило всегда какую-то влагу, 
 Точно как будто росой ночи омыты они. 
 Звук всё тот же поет, но с каждым порывом иначе: 
 То в нем меди тугой более, то серебра. 
 Странно, что ухо в ту пору как будто не слушая слышит; 
 В мыслях иное совсем, думы -- волна за волной... 
 А между тем еще глубже сокрытая сила объемлет 
 Лампу, и звуки, и ночь, их сочетавши в одно. 
 Так между влажно-махровых цветов снотворного маку 
 Полночь роняет порой тайные сны наяву.


"
"135",1847,"«Любо мне в комнате ночью стоять у окошка в потемках...»","Любо мне в комнате ночью стоять у окошка в потемках, 
 Если луна с высоты прямо глядит на меня 
 И, проникая стекло, нарисует квадраты лучами 
 По́ полу, комнату всю дымом прозрачным поя, 
 А за окошком в саду, между листьев сирени и липы, 
 Черные группы деля, зыбким проходит лучом 
 Между ветвями -- и вниз ее золоченые стрелы 
 Ярким стремятся дождем, иль одинокий листок 
 Лунному свету мешает рассыпаться по́ земи, сам же, 
 Светом осыпанный весь, черен дрожит на тени. 
 Я восклицаю: блажен, трижды блажен, о Диана, 
 Кто всемогущей судьбой в тайны твои посвящен!


"
"136",1847,"«Летний вечер тих и ясен...»","Летний вечер тих и ясен; 
 Посмотри, как дремлют ивы; 
 Запад неба бледно-красен, 
 И реки блестят извивы.


От вершин скользя к вершинам, 
 Ветр ползет лесною высью. 
 Слышишь ржанье по долинам? 
 То табун несется рысью.


"
"137",1847,"«Что за вечер! А ручей...»","Что за вечер! А ручей 
 Так и рвется. 
 Ка́к зарей-то соловей 
 Раздается!


Месяц светом с высоты 
 Обдал нивы, 
 А в овраге блеск воды, 
 Тень да ивы.


Знать, давно в плотине течь: 
 Доски гнилы, -- 
 А нельзя здесь не прилечь 
 На перилы.


Так-то всё весной живет! 
 В роще, в поле 
 Всё трепещет и поет 
 Поневоле.


Мы замолкнем, что в кустах 
 Хоры эти, -- 
 Придут с песнью на устах 
 Наши дети;


А не дети, так пройдут 
 С песнью внуки: 
 К ним с весною низойдут 
 Те же звуки.


"
"138",1850,"«Шепот, робкое дыханье...»","Шепот, робкое дыханье, 
 Трели соловья, 
 Серебро и колыханье 
 Сонного ручья,


Свет ночной, ночные тени, 
 Тени без конца, 
 Ряд волшебных изменений 
 Милого лица,


В дымных тучках пурпур розы, 
 Отблеск янтаря, 
 И лобзания, и слезы, 
 И заря, заря!..


"
"139",1854,"Степь вечером : «Клубятся тучи, млея в блеске алом...»","Клубятся тучи, млея в блеске алом, 
 Хотят в росе понежиться поля, 
 В последний раз, за третьим перевалом, 
 Пропал ямщик, звеня и не пыля.


Нигде жилья не видно на просторе. 
 Вдали огня иль песни -- и не ждешь! 
 Всё степь да степь. Безбрежная, как море, 
 Волнуется и наливает рожь.


За облаком до половины скрыта, 
 Луна светить еще не смеет днем. 
 Вот жук взлетел и прожужжал сердито, 
 Вот лунь проплыл, не шевеля крылом.


Покрылись нивы сетью золотистой, 
 Там перепел откликнулся вдали, 
 И слышу я, в изложине росистой 
 Вполголоса скрыпят коростели.


Уж сумраком пытливый взор обманут. 
 Среди тепла прохладой стало дуть. 
 Луна чиста. Вот с неба звезды глянут, 
 И как река засветит Млечный Путь.


"
"140",1855,"Вечер : «Прозвучало над ясной рекою...»","Прозвучало над ясной рекою, 
 Прозвенело в померкшем лугу, 
 Прокатилось над рощей немою, 
 Засветилось на том берегу.


Далеко, в полумраке, луками 
 Убегает на запад река. 
 Погорев золотыми каймами, 
 Разлетелись, как дым, облака.


На пригорке то сыро, то жарко, 
 Вздохи дня есть в дыханьи ночном, -- 
 Но зарница уж теплится ярко 
 Голубым и зеленым огнем.


"
"141",1857,"«На стоге сена ночью южной...»","На стоге сена ночью южной 
 Лицом ко тверди я лежал, 
 И хор светил, живой и дружный, 
 Кругом раскинувшись, дрожал.


Земля, как смутный сон немая, 
 Безвестно уносилась прочь, 
 И я, как первый житель рая, 
 Один в лицо увидел ночь.


Я ль несся к бездне полуночной, 
 Иль сонмы звезд ко мне неслись? 
 Казалось, будто в длани мощной 
 Над этой бездной я повис.


И с замираньем и смятеньем 
 Я взором мерил глубину, 
 В которой с каждым я мгновеньем 
 Всё невозвратнее тону.


"
"142",1858,"«Заря прощается с землею...»","Заря прощается с землею, 
 Ложится пар на дне долин, 
 Смотрю на лес, покрытый мглою, 
 И на огни его вершин.


Как незаметно потухают 
 Лучи и гаснут под конец! 
 С какою негой в них купают 
 Деревья пышный свой венец!


И всё таинственней, безмерней 
 Их тень растет, растет, как сон; 
 Как тонко по заре вечерней 
 Их легкий очерк вознесен!


Как будто, чуя жизнь двойную 
 И ей овеяны вдвойне, -- 
 И землю чувствуют родную 
 И в небо просятся оне.


"
"143",1859,"Колокольчик : «Ночь нема, как дух бесплотный...»","Ночь нема, как дух бесплотный, 
 Теплый воздух онемел; 
 Но как будто мимолетный 
 Колокольчик прозвенел.


Тот ли это, что мешает 
 Вдалеке лесному сну 
 И, качаясь, набегает 
 На ночную тишину?


Или этот, чуть заметный 
 В цветнике моем и днем, 
 Узкодонный, разноцветный, 
 На тычинке под окном?


"
"144",1847,"Змей : «Чуть вечернею росою...»","Чуть вечернею росою 
 Осыпается трава, 
 Чешет косу, моет шею 
 Чернобровая вдова.


И не сводит у окошка 
 С неба темного очей, 
 И летит, свиваясь в кольца, 
 В ярких искрах длинный змей.


И шумит всё ближе, ближе, 
 И над вдовьиным двором, 
 Над соломенною крышей 
 Рассыпается огнем.


И окно тотчас затворит 
 Чернобровая вдова; 
 Только слышатся в светлице 
 Поцелуи да слова.


"
"145",1847,"Лихорадка : ««Няня, что-то всё не сладко!..»","«Няня, что-то всё не сладко! 
 Дай-ка сахар мне да ром. 
 Всё как будто лихорадка, 
 Точно холоден наш дом».


-- «Ах, родимый, бог с тобою: 
 Подойти нельзя к печам! 
 При себе всегда закрою, 
 Топим жарко -- знаешь сам».


-- «Ты бы шторку опустила... 
 Дай-ка книгу... Не хочу... 
 Ты намедни говорила, 
 Лихорадка... я шучу...»


-- «Что за шутки спозаранок! 
 Уж поверь моим словам: 
 Сестры, девять лихоманок, 
 Часто ходят по ночам.


Вишь, нелегкая их носит 
 Сонных в губы целовать! 
 Всякой болести напросит, 
 И пойдет тебя трепать».


-- «Верю, няня!.. Нет ли шубы? 
 Хоть всего не помню сна, 
 Целовала крепко в губы -- 
 Лихорадка ли она?»


"
"146",1843,"Видение : «Не ночью, не лживо...»","Не ночью, не лживо 
 Во сне пролетело виденье: 
 Свершилося диво -- 
 Земле подобает смиренье!


Прозрачные тучи 
 Над дикой Печерской горою 
 Сплывалися в кучи 
 Под зыбью небес голубою,


И юноши в белом 
 Летали от края до края, 
 Прославленным телом 
 Очам умиленным сияя.


На тучах, высоко, 
 Всё выше, в сиянии славы, 
 Заметно для ока 
 Вставали Печерские главы.


"
"147",1847,"Геро и Леандр : «Бледен лик твой, бледен, дева!..»","Бледен лик твой, бледен, дева! 
 Средь упругих волн напева 
 Я люблю твой бледный лик. 
 Под окном на всём просторе 
 Только море -- только в море 
 Волн кочующих родник.


Тихо. Море голубое 
 Взору жадному в покое 
 Каждый луч передает. 
 Что ж там в море -- чья победа? 
 Иль в зыбях, вторая Леда, 
 Лебедь-бог к тебе плывет?


Не бессмертный, не бессонный, 
 Нет, то юноша влюбленный 
 Проложил отважный путь, 
 И, полна огнем желаний, 
 Волны взмахом крепкой длани 
 Молодая режет грудь.


Меркнет день; из крайней тучи 
 Вдоль пучины ветр летучий 
 Направляет шаткий бег, 
 И под молнией багровой 
 Страшный вал белоголовый 
 С ревом прыгает на брег.


Где ж он, Геро? С бездной споря 
 Удушающего моря, 
 На свиданье он спешит! 
 Хоть бесстрастен, хоть безгласен, 
 Но по-прежнему прекрасен, 
 Он у ног твоих лежит.


Бледен лик твой, бледен, дева! 
 Средь упругих волн напева 
 Я люблю твой бледный лик. 
 Под окном на всём просторе 
 Только море -- только в море 
 Волн кочующий родник.


"
"148",1842,"Тайна : «Почти ребенком я была...»","Почти ребенком я была, 
 Все любовались мной; 
 Мне шли и кудри по плечам, 
 И фартучек цветной.


Любила мать смотреть, как я 
 Молилась поутру, 
 Любила слушать, если я 
 Певала ввечеру.


Чужой однажды посетил 
 Наш тихий уголок; 
 Он был так нежен и умен, 
 Так строен и высок.


Он часто в очи мне глядел 
 И тихо руку жал 
 И тайно глаз мой голубой 
 И кудри целовал.


И, помню, стало мне вокруг 
 При нем всё так светло, 
 И стало мутно в голове 
 И на сердце тепло.


Летели дни... промчался год... 
 Настал последний час -- 
 Ему шепнула что-то мать, 
 И он оставил нас.


И долго-долго мне пришлось 
 И плакать, и грустить, 
 Но я боялася о нем 
 Кого-нибудь спросить.


Однажды вижу: милый гость, 
 Припав к устам моим, 
 Мне говорит: «Не бойся, друг, 
 Я для других незрим».


И с этих пор -- он снова мой, 
 В объятиях моих, 
 И страстно, крепко он меня 
 Целует при других.


Все говорят, что яркий цвет 
 Ланит моих -- больной. 
 Им не узнать, как жарко их 
 Целует милый мой!


"
"149",1847,"Ворот : ««Спать пора! Свеча сгорела...»","«Спать пора! Свеча сгорела, 
 Да и ты, моя краса, -- 
 Голова отяжелела, 
 Кудри лезут на глаза.


Стань вот тут перед иконы, 
 Я постельку стану стлать. 
 Не спеши же класть поклоны, 
 «Богородицу» читать!


Видишь, глазки-то бедняжки 
 Так и просятся уснуть. 
 Только ворот у рубашки 
 Надо прежде расстегнуть».


-- «Отчего же, няня, надо?» 
 -- «Надо, друг мой, чтоб тобой, 
 Не сводя святого взгляда, 
 Любовался ангел твой.


Твой хранитель, ангел божий, 
 Прилетает по ночам, 
 Как и ты, дитя, пригожий, 
 Только крылья по плечам.


Коль твою он видит душку, 
 Ворот вскрыт -- и тих твой сон: 
 Тихо справа на подушку, 
 Улыбаясь, сядет он;


А закрыта душка, спрячет 
 Душку ворот -- мутны сны: 
 Ангел взглянет и заплачет, 
 Сядет с левой стороны.


Над тобой господня сила! 
 Дай, я ворот распущу. 
 Уж подушку я крестила -- 
 И тебя перекрещу».


"
"150",1842,"«На дворе не слышно вьюги...»","На дворе не слышно вьюги, 
 Над землей туманный пар. 
 Уж давно вода остыла, 
 Смолк шумливый самовар.


Няня старая не видит 
 И не слышит -- всё прядет: 
 Мочку левою пощиплет, 
 Правой нитку отведет.


А ребенок всё играет. 
 Как хорош он при огне! 
 И кудрявая головка 
 Отразилась на стене.


Вот задумалася няня, 
 Со свечи нагар сняла 
 И прекрасного малютку 
 Ближе к свечке подвела.


«Дай-ка ручки! -- Няня хочет 
 Посмотреть на их черты. -- 
 Что, на пальчиках дорожки 
 Не кружками ль завиты?»


Няня смотрит... Вот вздохнула... 
 «Ничего, дитя мое!» 
 Вот заплакала -- и плачет 
 Мальчик, глядя на нее.


"
"151",1843,"Легенда : «Вдоль по берегу полями...»","Вдоль по берегу полями 
 Едет сын княжой; 
 Сорок отроков верхами 
 Следуют толпой. 
 Странен лик его суровый, 
 Всё кругом молчит, 
 И подкова лишь с подковой 
 Часто говорит.


«Разгуляйся в поле», -- сыну 
 Говорил старик. 
 Знать, сыновнюю кручину 
 Старый взор проник. 
 С золотыми стременами 
 Княжий аргамак; 
 Шемаханскими шелками 
 Вышит весь чепрак.


Но, печален в поле чистом, 
 Князь себе не рад 
 И не кличет громким свистом 
 Кречетов назад. 
 Он давно душою жаркой 
 В перегаре сил 
 Всю неволю жизни яркой 
 Втайне отлюбил.


Полюбить успев вериги 
 Молодой тоски, 
 Переписывает книги, 
 Пишет кондаки. 
 И не раз, в минуты битвы 
 С жизнью молодой, 
 В увлечении молитвы 
 Находил покой.


Едет он в раздумье шагом 
 На лихом коне; 
 Вдруг пещеру за оврагом 
 Видит в стороне: 
 Там душевной жажде пищу 
 Старец находил, 
 И к пустынному жилищу 
 Князь поворотил.


Годы страсти, годы спора 
 Пронеслися вдруг, 
 И пустынного простора 
 Он почуял дух. 
 Слез с коня, оборотился 
 К отрокам спиной, 
 Снял кафтан, перекрестился -- 
 И махнул рукой.


"
"152",1840,"Греция : «Там, под оливами, близ шумного каскада...»","Там, под оливами, близ шумного каскада, 
 Где сочная трава унизана росой, 
 Где радостно кричит веселая цикада 
 И роза южная гордится красотой,


Где храм оставленный подъял свой купол белый 
 И по колоннам вверх кудрявый плющ бежит, -- 
 Мне грустно: мир богов, теперь осиротелый, 
 Рука невежества забвением клеймит.


Вотще... В полно́чь, как соловей восточный 
 Свистал, а я бродил незримый за стеной, 
 Я видел: грации сбирались в час урочный 
 В былой приют заросшею тропой.


Но в плясках ветреных богини не блистали 
 Молочной пеной форм при золотой луне; 
 Нет, -- ставши в тесный круг, красавицы шептали... 
 «Эллада!» -- слышалось мне часто в тишине.


"
"153",1840,"«Когда петух...»","Когда петух, 
 Ударив три раза 
 Крылом золотистым, 
 Протяжною песнью 
 Встречает зарю 
 И ты, человек, 
 Впиваешь последнюю 
 Сладкую влагу 
 Сна на заре, 
 Тогда поэт… 
 Нет! Спи, утомленный 
 Заботами дня, 
 Земной страдалец! 
 Ты не поймешь, 
 Зачем я бодрствую 
 В таинственном храме 
 Прохладной ночи.


Чу! Слышу, вздох 
 Ко мне несется 
 С мягкого ложа, 
 Где при серебряной 
 Луне белеют 
 Младые ланиты, 
 Покрытые первым 
 Шелковым пухом, 
 И где в беспорядке 
 Рассыпаны кудри. 
 А! слышу, слышу, -- 
 Ты также не спишь, 
 Несчастный влюбленный!


Послушай, что́ ныне 
 Я слышал ночью 
 От чад Сатурна: 
 Они мне велели 
 В земных страданьях 
 Искать исцеленья 
 У Вакха. Наполним 
 Стаканы -- и оба 
 Заснем поутру, 
 Когда другие 
 Пойдут трудиться.


"
"154",1843,"Вакханка : «Под тенью сладостной полуденного сада...»","Под тенью сладостной полуденного сада, 
 В широколиственном венке из винограда 
 И влаги вакховой томительной полна, 
 Чтоб дух перевести, замедлилась она. 
 Закинув голову, с улыбкой опьяненья, 
 Прохладного она искала дуновенья, 
 Как будто волосы уж начинали жечь 
 Горячим золотом ей розы пышных плеч. 
 Одежда жаркая всё ниже опускалась, 
 И молодая грудь всё больше обнажалась, 
 А страстные глаза, слезой упоены, 
 Вращались медленно, желания полны.


"
"155",1847,"Диана : «Богини девственной округлые черты...»","Богини девственной округлые черты, 
 Во всём величии блестящей наготы, 
 Я видел меж дерев над ясными водами. 
 С продолговатыми, бесцветными очами 
 Высоко поднялось открытое чело, -- 
 Его недвижностью вниманье облегло, 
 И дев молению в тяжелых муках чрева 
 Внимала чуткая и каменная дева. 
 Но ветер на заре между листов проник, -- 
 Качнулся на воде богини ясный лик; 
 Я ждал, -- она пойдет с колчаном и стрелами, 
 Молочной белизной мелькая меж древами, 
 Взирать на сонный Рим, на вечный славы град, 
 На желтоводный Тибр, на группы колоннад, 
 На стогны длинные... Но мрамор недвижимый 
 Белел передо мной красой непостижимой.


"
"156",1847,"«Влажное ложе покинувши, Феб златокудрый направил...»","Влажное ложе покинувши, Феб златокудрый направил 
 Быстрых коней, Фаетонову гибель, за розовой Эос; 
 Круто напрягши бразды, он кругом озирался, и тотчас 
 Бойкие взоры его устремились на берег пустынный. 
 Там воскурялся туман благовонною жертвою; море 
 Тихо у желтых песков почивало; разбитая лодка, 
 Дном опрокинута вверх, половиной в воде, половиной 
 В утреннем воздухе, темной смолою чернела -- и тут же, 
 Влево, разбросаны были обломки еловые весел, 
 Кожаный щит и шелом опрокинутый, полные тины. 
 Дальше, когда порассеялись волны тумана седого, 
 Он увидал на траве, под зеленым навесом каштана 
 (Трижды его обежавши, лоза окружала кистями), -- 
 Юношу он на траве увидал: белоснежные члены 
 Были раскинуты, правой рукою как будто теснил он 
 Грудь, и на ней-то прекрасное тело недвижно лежало, 
 Левая навзничь упала, и белые формы на темной 
 Зелени трав благовонных во всей полноте рисовались; 
 Весь был разодран хитон, округленные бедра белели, 
 Будто бы мрамор, приявший изгибы от рук Праксителя, 
 Ноги казали свои покровенные прахом подошвы, 
 Светлые кудри чела упадали на грудь, осеняя 
 Мертвую силу лица и глубоко-смертельную язву.


"
"157",1847,"Кусок мрамора : «Тщетно блуждает мой взор, измеряя твой мрамор начатый...»","Тщетно блуждает мой взор, измеряя твой мрамор начатый, 
 Тщетно пытливая мысль хочет загадку решить: 
 Что одевает кора грубо изрубленной массы? 
 Ясное ль Тита чело, Фавна ль изменчивый лик, 
 Змей примирителя -- жезл, крылья и стан быстроногий, 
 Или стыдливости дев с тонким перстом на устах?


"
"158",1847,"«С корзиной, полною цветов, на голове...»","С корзиной, полною цветов, на голове 
 Из сумрака аллей она на свет ступила, -- 
 И побежала тень за ней по мураве, 
 И пол-лица ей тень корзины осенила;


Но и под тению узнаешь ты как раз 
 Приметы южного созданья без ошибки -- 
 По светлому зрачку неотразимых глаз, 
 По откровенности младенческой улыбки.


"
"159",1847,"Нептуну Леверрье : «Птицей...»","Птицей, 
 Быстро парящей птицей Зевеса 
 Быть мне судьбою дано всеобъемлющей. 
 Ныне, крылья раскинув над бездной 
 Тверди, -- ныне над высью я 
 Горной, там, где у ног моих 
 Воды, 
 Вечно несущие белую пену, 
 Стонут и старый трезубец Нептуна 
 В темных руках повелителя строгого блещет. 
 Нет пределов 
 Кверху и нет пределов 
 Книзу.


Здравствуй! 
 На половинном пути 
 К вечности, здравствуй, Нептун! Над собою 
 Слышишь ли шумные крылья и ветер, 
 Спертый нагрудными сизыми перьями? Здравствуй! 
 Нет мгновенья покою; 
 Вслед за тобой летящая 
 Феба стрела, я вижу, стоит, 
 С визгом перья поджавши, в эфире. 
 Ты промчался, пронесся, мелькнул и сокрылся, 
 А я!


Здравствуй, Нептун! 
 Слышишь ли, брат, над собою 
 Шумный полет? -- Я принес 
 С жаркой, далекой земли, 
 Кровью упитанной, 
 Трупами тучной, 
 Лавром шумящей, 
 Мой привет тебе: здравствуй, Нептун!


Вечно, вечно, 
 Как бы ни мчался бы ты, брат мой, 
 Крылья мои зашумят, и орлиный 
 Голос к тебе зазвучит по эфиру: 
 Здравствуй, Нептун!


"
"160",1847,"К юноше : «Друзья, как он хорош за чашею вина!..»","Друзья, как он хорош за чашею вина! 
 Как молодой души неопытность видна! 
 Его шестнадцать лет, его живые взоры, 
 Ланиты нежные, заносчивые споры, 
 Порывы дружества, негодованье, гнев -- 
 Всё обещает в нем любимца зорких дев.


"
"161",1847,"«Питомец радости, покорный наслажденью...»","Питомец радости, покорный наслажденью, 
 Зачем, коварный друг, не внемля приглашенью, 
 Ты наш вечерний пир вчера не посетил? 
 Хозяин ласковый к обеду пригласил 
 В беседку, где кругом, не заслоняя сада, 
 Полувоздушная обстала колоннада. 
 Диана полная, глядя между ветвей, 
 Благословляла стол улыбкою своей, 
 И яства сочные с их паром благовонным, 
 Отрадно-лакомым гулякам утонченным, 
 И -- отчих кладовых старинное добро -- 
 Широкодонных чаш литое серебро. 
 А ветерок ночной, по фитилям порхая, 
 Качал слегка огни, нам лица освежая. 
 Зачем ты не сидел меж нами у стола? 
 Тут в розовом венке и Лидия была, 
 И Пирра смуглая, и Цинтия живая, 
 И ученица муз Неэра молодая, 
 Как Сафо, страстная, пугливая, как лань... 
 О друг! я чувствую, я заплачу ей дань 
 Любви мечтательной, тоскливой, безотрадной... 
 Я наливал вчера рукою беспощадной, -- 
 Но вспоминал тебя, и, знаю, вполпьяна 
 Мешал в заздравиях я ваши имена.


"
"162",1843,"«В златом сиянии лампады полусонной...»","В златом сиянии лампады полусонной 
 И отворя окно в мой садик благовонный, 
 То прохлаждаемый, то в сладостном жару, 
 Следил я легкую кудрей ее игру: 
 Дыханьем полночи их тихо волновало 
 И с милого чела красиво отдувало...


"
"163",1847,"«Уснуло озеро безмолвен черный лес...»","Уснуло озеро; безмолвен черный лес; 
 Русалка белая небрежно выплывает; 
 Как лебедь молодой, луна среди небес 
 Скользит и свой двойник на влаге созерцает.


Уснули рыбаки у сонных огоньков; 
 Ветрило бледное не шевельнет ни складкой; 
 Порой тяжелый карп плеснет у тростников, 
 Пустив широкий круг бежать по влаге гладкой.


Как тихо... Каждый звук и шорох слышу я; 
 Но звуки тишины ночной не прерывают, -- 
 Пускай живая трель ярка у соловья, 
 Пусть травы на воде русалки колыхают...


"
"164",1841,"К красавцу : «Природы баловень, как счастлив ты судьбой!..»","Природы баловень, как счастлив ты судьбой! 
 Всем нравятся твой рост, и гордый облик твой, 
 И кудри пышные, беспечностью завиты, 
 И бледное чело, и нежные ланиты, 
 Приподнятая грудь, жемчужный ряд зубов, 
 И огненный зрачок, и бархатная бровь; 
 А девы юные, украдкой от надзора, 
 Толкуют твой ответ и выраженье взора, 
 И после каждая, вздохнув наедине, 
 Промолвит: «Да, он мой -- его отдайте мне!» 
 Как сон младенчества, как первые лобзанья 
 С отравой сладкою безумного желанья, 
 Ты полон прелести в их памяти живешь, 
 Улыбкам учишь их и к зеркалу зовешь; 
 Не для тебя ль они, при факеле Авроры, 
 Находят новый взгляд и новые уборы? 
 Когда же ложе их оденет темнота, 
 Алкают уст твоих, раскрывшись, их уста.


"
"165",1842,"Сон и Пазифая : «Ярко блестящая пряжка над белою полною грудью...»","Ярко блестящая пряжка над белою полною грудью 
 Девы хариты младой -- ризы вязала концы, 
 Свежий венок прилегал к высо́ко подвязанным косам, 
 Серьги с подвеской тройной с блеском качались в ушах, 
 Сзади вились по плечам, умащенные сладкою амброй, 
 Запах далеко лия, волны кудрей золотых. 
 Тихо ступала нога круглобедрая. Так Пазифаю 
 Юноша Сон увидал, полон желанья любви. 
 Крепкой обвита рукой, покраснела харита младая, 
 Но возрастающий жар вежды прекрасной сомкнул, 
 И в упоеньи любви на цветы опускаяся, дева, 
 Члены раскинув, с кудрей свой уронила венок.


"
"166",1855,"Амимона : ««Это у вас, на севере, всё нипочем! Посмотри-ка...»","«Это у вас, на севере, всё нипочем! Посмотри-ка, 
 Чей там, в дали голубой, парус, как чайка, блеснул? 
 Ты только белую точку завидел, -- а я различила 
 Снасти и пестрый наш флаг. Это отцовский корабль! 
 Знать, старику надоела в Наксо́се жена молодая... 
 Мать говорила, что он скоро вернется домой, 
 В Наполи-ди-Романию. Полно вечерней порою 
 В рощу лавровую мне тайно к тебе приходить! 
 Ах, любовь только губит нас, девушек!» -- «Милая, полно! 
 В этих словах две вины: город родной назвала 
 Ты Наполи-ди-Романьей: это названье -- чужое. 
 Можно ли в вашей стране девам пенять на любовь? 
 Здесь она города созидала; по храмам и рощам 
 Сладостный жар не остыл в гнездах ее голубей. 
 Знаешь ты, как основался ваш город? Гонимый Египтом, 
 С целой толпою детей в Грецию прибыл Данай. 
 В Арголиде, томясь жестокою жаждой, изгнанник 
 Всех пятьдесят дочерей ключ отыскать разослал. 
 Долго блуждали они, одинокие. Вдруг Амимона 
 Неосторожной стопой будит Сатира в лесу. 
 Нет пощады! -- Сатир догоняет пугливую, обнял... 
 Но над беглянкою бог верным трезубцем взмахнул. 
 Быстро, как горный олень, умчался Сатир козлоногий -- 
 Мимо его просвистав, в землю трезубец впился. 
 «Амимона! -- сказал Нептун, -- подай мне трезубец!» 
 Дева, горя от стыда, дернула ловкой рукой. 
 Чудо! вслед за зубцами железными почва сухая 
 Чистых, как горный кристалл, три извергает ключа. 
 Навплия сына Нептуну затем понесла Амимона -- 
 Город ваш Навплию он, смелый пловец, заложил».


"
"167",1855,"Диана, Эндимион и Сатир : «У звучного ключа как сладок первый сон!..»","У звучного ключа как сладок первый сон! 
 Как спящий при луне хорош Эндимион! 
 Герои только так покоятся и дети. 
 Над чудной головой висят рожок и сети; 
 Откинутый колчан лежит на стороне; 
 Собаки верные встревожены -- оне 
 Не видят смертного и чуют приближенье. 
 Ты ль, непорочная, познала вожделенье? 
 Счастливец! ты его узрела с высоты, 
 И небо для него должна покинуть ты. 
 Девическую грудь невольный жар объемлет. 
 Диана, берегись! старик сатир не дремлет. 
 Я слышу стук копыт. Рога прикрыв венцом, 
 Вот он, любовник нимф, с пылающим лицом, 
 Обезображенным порывом страсти зверской, 
 Уж стана нежного рукой коснулся дерзкой. 
 О, как вздрогну́ла ты, как обернулась вдруг! 
 В лице божественном и гордость и испуг. 
 А баловень Эрот, доволен шуткой новой, 
 Готов на кулаке прохлопнуть лист кленовый.


"
"168",1856,"Золотой век : «Я посещал тот край обетованный...»","Я посещал тот край обетованный, 
 Где золотой блистал когда-то век, 
 Где, розами и миртами венчанный, 
 Под сению дерев благоуханной 
 Блаженствовал незлобный человек.


Леса полны поныне аромата, 
 Долины те ж и горные хребты; 
 Еще досель в прозрачный час заката 
 Глядит скала, сиянием объята, 
 На пену волн эгейских с высоты.


Под пихтою душистой и красивой 
 Под шум ручьев, разбитых об утес, 
 Отрадно верить, что Сатурн ревнивый 
 Над этою долиною счастливой 
 Век золотой не весь еще пронес.


И чудится: за тем кустом колючим 
 Румяных роз, где лавров тень легла, 
 Дыханьем дня распалена горючим, 
 Лобзаниям то долгим, то летучим 
 Менада грудь и плечи предала.


Но что за шум? За девой смуглолицей 
 Вослед толпа. Всё празднично кругом. 
 И гибкий тигр с пушистою тигрицей, 
 Неслышные, в ярме пред колесницей 
 Идут, махая весело хвостом.


А вот и он, красавец ненаглядный, 
 Среди толпы ликующих -- Лией, 
 Увенчанный листвою виноградной, 
 Любуется спасенной Ариадной -- 
 Бессмертною избранницей своей.


У колеса, пускаясь вперегонку, 
 Нагие дети пляшут и шумят; 
 Один приподнял пухлую ручонку 
 И крови не вкусившему тигренку 
 Дает лизать пурпурный виноград.


Вино из рога бог с лукавым ликом 
 Льет на толпу, сам весел и румян, 
 И, хохоча в смятеньи полудиком, 
 Вакханка быстро отвернулась с криком 
 И от струи приподняла тимпан.


"
