"","year","header","text_raw"
"21",1834,"«И Пери грудь волнуется мятежно...»","И Пери грудь волнуется мятежно; 
 И взор ее, задумчивый и нежный, 
 На юношу был долго устремлен. 
 Но жизнь в немых чертах его не блещет, 
 И мысль ее сомнением трепещет: 
 Не смертный ли запечатлел их сон? .. 
 И чтоб решить печальное сомненье, 
 Груди его коснулася она, 
 И эта грудь как мрамор холодна! 
 Но слабое приметно в ней биенье, 
 Но сердце в ней, чуть слышное, звучит, 
 И тихий звук как пламя в душу льется, 
 И громко он на сердце отдается, -- 
 И мир любви неведомой открыт!


И боль, и собственные муки 
 Забыв, на трепетные руки 
 Страдальца Пери приняла; 
 Над ним склонилась на колени, 
 Как ива плачущая сени, 
 Густые кудри развила, 
 Чтоб ране, вдоль чела открытой, 
 Была хоть слабою защитой 
 От зноя солнечных лучей 
 Живая прядь ее кудрей. 
 И за прерывистым дыханьем 
 Своим заботливым вниманьем 
 Следит, недвижная, она, 
 Одною мыслию полна, 
 Чтоб жизни гаснущие силы 
 Опять в груди его зажечь, 
 Чтоб в цвете лик увидеть милый, 
 Чтоб слышать сладостную речь!..


И грудь взыграла теплой кровью, 
 Как бы согретая любовью. 
 Вздохнул -- и тихо наконец 
 Глаза открыл полумертвец, 
 И если б ангелы для Пери 
 Отверзли вдруг Эдема двери, 
 Всем блеском радужных лучей 
 Не отвлекли б ее очей. 
 Так в этот взор, едва блеснувший, 
 Взор Пери страстно погружен! 
 И негу пьет роскошно он, 
 В его сияньи утонувши, -- 
 Как влагу сладкую росы, 
 В венок проникнув серебристый, 
 Из лона лилии душистой 
 Луч солнца в ранние часы!


А он? .. И радость и сомненье 
 В его болезненных чертах! 
 «Быть может, это сновиденье?» -- 
 Рассудку шепчет тайный страх. 
 Но нет!.. он чувствует дыханье, 
 Чело палящее, и рук, 
 Его обнявших, трепетанье, -- 
 И даже сердца близкий звук.


«Ты ль это? -- воскликнул. -- О, что ж со мной было? 
 Какой же мне страшный привиделся сон! 
 Скажи ж, что живешь ты! Скажи мне, друг милый, 
 Что рай мой мне снова в тебе возвращен! 
 Боюсь еще верить, не призрак ли вижу? 
 О, пусть же твой сладкий я голос услышу!»


Но Пери слов не слушает: она, 
 Лишь голоса гармонии внимая, 
 В его поток душой погружена. 
 И что звонки пленительные рая, 
 Что звучная эдемская волна, 
 И хор духов, и песни страстных гурий, 
 И гимн светил в надоблачной лазури, 
 И ангела поющая струна? 
 Их звуки в грудь не так роскошно льются, 
 И долго так в душе не остаются...


Ее молчаньем поражен, 
 Страдалец тихо приподнялся, 
 И молит робким взором он, 
 Чтоб милый голос отозвался. 
 Но Пери нежный стан дрожит, 
 Но кровь из ран ее бежит, 
 И он, собрав остаток силы, 
 Спешит помочь подруге милой:


«О, ради неба! Что с тобой? 
 Мои не слышишь ты моленья, 
 Бледна, безмолвна, без движенья, 
 И льется кровь из ран струей, 
 И эти раны зноем пышут, 
 Таясь в раскинутых кудрях; 
 Твои уста как пламя дышат, 
 Недуг горит в твоих очах!»


И рукой дрожащей плечи 
 Окровавленные он 
 Обнажил; но тихой речи 
 Звоном вдруг остановлен: 
 «О, забудь про эти муки! 
 Верь, и я забыла их; 
 Но заслушалась я в звуки, 
 В звуки грустных слов твоих: 
 Веял дивною мечтою 
 Голос твой душе моей, 
 И тонула я душою 
 В небесах твоих очей. 
 Милый! Что мои страданья!


Им не нужны врачеванья. 
 Но в моем волшебном сне 
 Дай забыться мне вполне! 
 Пусть блеснет твой взор мятежный 
 Светом тихого огня, 
 Пусть мне скажет голос нежный.,. 
 Милый! Любишь ли меня?..»


«Я люблю ли?.. Розы страстной 
 Так не любит соловей, 
 Ночь -- звезды своей прекрасной, 
 Небо -- радуги своей! 
 Как в волнах морских прохлада, 
 Огнь в рубине винограда, 
 Запах сладостный в цветах, 
 Звук пленительный в струнах, 
 Так любовь к тебе таится 
 Глубоко в груди моей; 
 И когда на утре дней 
 Грустный жребий мой свершится, 
 Сердце милый образ твой 
 В гроб возьмет еще с собой!»


И с упоеньем Пери внемлет 
 Волшебству полных страсти слов. 
 С таким волнением приемлет 
 Их только первая любовь. 
 Ей каждый звук лучом палящим 
 На сердце падает, и в нем 
 Душистым, пышным и блестящим 
 Он развивается цветком. 
 И свет, в груди ее разлитый, 
 Проникнул, розовый, в ланиты, 
 Блеснул улыбкой на устах 
 И неги пламенем в очах.


Она любовника, в забвеньи, 
 Руками страстно обвила, 
 И было чудно выраженье 
 Ее прекрасного чела: 
 Ее уста не говорили, 
 Но очи, полные огнем, 
 Еще волшебных слов молили 
 Красноречивым языком.


"
"22",1834,"«А бедный юноша печально...»","А бедный юноша печально 
 Терялся взором в степи дальной 
 И меж окрестных диких скал 
 Очами помощи искал. 
 Но всё кругом безмолвно было; 
 И чтобы сердце как-нибудь 
 Еще надеждой обмануть, 
 Склонился он к подруге милой, 
 Ее привлек к себе на грудь 
 И тихо молвил: «Как уныла 
 Страна, куда жестокий рок, 
 Мой пышный, нежный мой цветок, 
 Тебя занес, моя Леила! 
 Но пусть и самый солнца свет 
 В пустыне этой потемнеет, 
 Ты не увянешь, милый цвет, 
 Тебя любовь моя согреет!..»


Но что же Пери светлый лик 
 Потух внезапно и поник? 
 В ее очах печальной тенью 
 Какой-то мрачной мысли мгла, 
 Как туча по небу, прошла 
 И сердце предала волненью.


Увы! одно слово меж сладостных слов, 
 Как дух-возмутитель меж светлых духов, 
 Душе ее, тихим объятой забвеньем, 
 Внезапно предстало враждебным виденьем. 
 И вновь ей мечтами любви не уснуть! 
 Ей ревность тревогой наполнила грудь: 
 «Леила!» -- бледнея, уста повторяют, 
 И слезы струятся, и очи пылают.


С неизъяснимою тоской 
 Живые признаки печали 
 Глаза любовника читали 
 В чертах подруги молодой. 
 Внезапных слез ее не может 
 Понять причины тайной он; 
 Но эта скорбь его тревожит, 
 Но он, участьем увлечен, 
 Любовью мыслит успокоить 
 Ее тоскующую грудь, 
 И ласки хочет он удвоить, 
 Чтоб негой сердце обманут 
 И, стан ее объемля стройный, 
 Чело к челу ее склонил, -- 
 И долгий, сладостный и знойный 
 Их поцелуй соединил... 
 О, что же с Пери? Кровь пылает, 
 Все члены трепет проницает, 
 Смутились мысли... И она, 
 Безумной страстию полна, 
 «Прости, прости меня! -- сказала. -- 
 В твоих объятиях не та, 
 О ком душа твоя страдала. 
 Твоя любовь -- одна мечта! 
 Леилы нет! Твоей потери 
 Уже ничем не возвратить. 
 Но я клянусь тебя любить, -- 
 А я не смертная, -- я Пери!..


Там, где Каф-гора встает 
 Из пучины бурных вод 
 И, покрытая снегами, 
 Бесконечными хребтами 
 Дважды вкруг земли идет, 
 Означая солнца ход; 
 Где льды, неприступной возникнув стеною, 
 Роскошные долы таят меж собою, 
 Там скрытый и мирный приют на земли, 
 Изгнанницы неба, мы, Пери, нашли.


Там природа -- чудный сон; 
 Нам не светит небосклон, 
 Но окрестных скал вершины, 
 Изумруды и рубины, 
 Светом яркого огня 
 Пламень солнца заменя, 
 Нас радужным блеском что день осыпают; 
 Когда же вечерней порой потухают, 
 Свет лунный струится из лона цветов 
 И блещут лампады ночных мотыльков.


В наших рощах и садах 
 Дерева всегда в цветах; 
 И как ветер их колышет, 
 Каждый лист как будто дышит, 
 Гармонически звучит 
 И алмазами горит. 
 Под сению миртов, с поверхности чистой, 
 Озера нам веют прохладой душистой, 
 Из гротов кристальных источники бьют, 
 И стройные песни нам волны поют.


Без трудов и без забот, 
 Наших дней беспечен ход: 
 То веселыми толпами 
 Мы кружимся меж цветами, 
 То играем на волнах, 
 То купаемся в лучах; 
 Иль, тихо друг с другом меняясь мечтами, 
 Мечты развиваем прелестными снами, 
 Потом их разносим вечерней порой 
 И сыплем незримо над спящей землей.


Но, как вспыхнет темя гор, 
 Арф эдемских строим хор, 
 Чтоб на родину их звуки 
 Скорбь мучительной разлуки 
 К трону Аллы от земли, 
 Умиленные, несли. 
 И, тесно обвившись друг с другом руками, 
 Вослед этим звукам летим облаками, 
 С надеждой стремимся на радужный путь, 
 И сладостной думой волнуется грудь...


Но пускай еще для нас 
 Отдален прощенья час: 
 Что мне ныне прелесть рая! 
 Жизнь прекраснее земная, 
 Если пламенной душой 
 Ты поделишься со мной. 
 Как амвры дыханье, как звук поцелуя, 
 Тебя в наш цветущий приют унесу я, 
 И там, чтоб блаженство вполне довершить, 
 Подруг моих, милый, научим любить!»


"
"23",1834,"«Но юный друг ей молча внемлет...»","Но юный друг ей молча внемлет, 
 И тайный страх его объемлет, 
 И взор недвижно устремлен, 
 И в этом взоре скорбь и мука. 
 Прервать молчанье хочет он, 
 Уста трепещут, -- но без звука, 
 Как арфа, чьих согласных струн 
 Коснулся гибельный симум... 
 В рассказе Пери дивном, странном, 
 В ее признании нежданном 
 Невероятно всё ему, 
 Всё чуждо светлому уму. 
 И страшной мыслью он трепещет, 
 Что взор ее, который блещет 
 Каким-то светом неземным, 
 Горит безумием одним...


Но тайное Пери проникла волненье 
 И мыслит с улыбкой: «Разрушу сомненье! 
 Невольно поверит он чудным словам, 
 Как духом блестящим предстану очам, -- 
 Его моих взоров осыплю звездами, 
 Как паром душистым повею кудрями, 
 Чтоб он, утопая со мной в небесах, 
 Забыл на земле им покинутый прах!»


Трудным вздохом подымая 
 Человеческую грудь, 
 Разом Пери молодая 
 Хочет крылья распахнуть; 
 Но напрасно рвутся крылья, 
 Слабы тщетные усилья, -- 
 Грудь в объятиях своих 
 Силой жизни держит их.


Изумлением и страхом 
 Пери мысль поражена; 
 С оживленным ею прахом 
 Долго борется она: 
 Нет спасенья! Уступает 
 Воля силе роковой... 
 Уж она изнемогает 
 Утомленная борьбой; 
 Но, на грудь, под ризой белой, 
 Руки стиснувши крестом, 
 Ненавистное ей тело 
 Рвет в отчаяньи немом!


Увы, не мог перенести 
 Ее страданий друг Леилы! 
 От исступления спасти 
 Ее стремится он, но силы 
 Погасли вдруг; растравлена 
 И напряженьем и тоскою, 
 Раскрылась рана -- и волною 
 Кровавой хлынула она. 
 Из уст исторгся звук дрожащий, 
 Но говорить уж он не мог: 
 Он только взор возвел молящий 
 И мертвый пал у милых ног.


Разом громкий вопль раздался, -- 
 В сердце степи он проник; 
 Но никто не отозвался, 
 Кроме скал, на этот крик. 
 И в беспамятстве пустынным 
 Пери берегом бежит; 
 Скалы идут рядом длинным, 
 Нил у ног ее шумит. 
 Только нет в стране безлюдной 
 Человеческих следов; 
 По кремням и меж песков 
 Бег её измучил трудный, -- 
 И, склонившись на скалу, 
 Пери вновь недвижна стала. 
 Голова на грудь упала, 
 Бледность смерти по челу, 
 В мыслях мрак темнее ночи... 
 Сердце смолкнуло в ней вдруг, 
 И бессмысленные очи 
 Бродят медленно вокруг.


"
"24",1834,"«Погаснул день, ложится мгла ночная...»","Погаснул день, ложится мгла ночная; 
 Прохладою на берег веет Нил. 
 Он, Пери грудь дыханьем освежая, 
 И чувства ей и память возвратил. 
 Она очнулася, обильно слезы льются; 
 И перси вновь на прах ей милый рвутся, 
 Но в темноте обратного пути 
 Среди песков сыпучих не найти. 
 И на скалу она, безмолвна, села, 
 Унылый взор на звезды возвела: 
 Молиться бы несчастная хотела, 
 Но слов она и мыслей не нашла. 
 Порой уста дрожащие шептали, 
 Но только смерть на помощь призывали.


Смерть не шла; но, прежде ей 
 Утешитель незнакомый, 
 В море призраков несомый, 
 Сон сомкнул ее очей 
 Утомленные ресницы, 
 Мысли вихрем закружил, 
 И страданию границы 
 Он забвеньем положил.


И Пери вдруг пленительные звуки 
 Услышала, она узнала их: 
 То голоса подруг ее младых. 
 «Ко мне! ко мне, прекрасные подруги!»


«Долго в темной вышине 
 Светлым облаком оне 
 И кружились и сияли, 
 Появлялись, исчезали, 
 И, как будто бы дождем 
 Вдруг рассыпавшись шумящим, 
 Роем, радужно блестящим, 
 Пали на землю кругом. 
 «Ты ли, милая? -- сказали. -- 
 Мы давно тебя искали, 
 Внемля жалобам твоим. 
 Из мучительной неволи 
 Мы одним мгновеньем боли 
 Вновь тебя освободим!»


С собой они из дальних стран земли 
 Душистые цветы и ветви принесли, 
 И между скал бесплодной степи вмиг 
 Из тех ветвей костер уже возник, 
 И слышен гимн; и, гимну их внимая, 
 Ободрена присутствием сестер, 
 Страдалица без страха молодая 
 И радостно восходит на костер.


Дым бежит в струях душистых, 
 В искрах ярко-золотистых 
 Пламень Пери обхватил. 
 Но не пламень это был, -- 
 Это юноша ей милый, 
 Светозарный, златокрылый, 
 Нежным, розовым огнем 
 Вдруг возникнул над костром. 
 Он палящими устами 
 Грудь ее облобызал, 
 Обнял жаркими крылами, 
 Из костра ее умчал. 
 И огню лобзаний страстных 
 Пери смутно предалась, 
 Грудь в объятьях сладострастных 
 Закипела и зажглась; 
 И, казалось, умирала, 
 Трудным трепетом дыша, 
 Будто тело покидала 
 Отрешенная душа!


И там, где звезд роскошный пламень льется, 
 Как вихрь чета любовников несется. 
 Навстречу ей -- вдруг призрак молодой, 
 Сияющий эдемской красотой. 
 Пери вновь затрепетала, 
 Крепче друга обняла, 
 Устрашенная узнала 
 Ту, чей образ приняла! 
 Но соперница младая 
 К ним приблизилась, сияя, 
 Друга тихо назвала, -- 
 И, в одно мгновенье ока, 
 В небо темное, далеко, 
 За собою увлекла.


И Пери вслед за ним хотела, 
 Но ею принятого тела 
 Вдруг тяжесть чувствует она. 
 Его мучительным давленьем, 
 Его стремительным паденьем 
 Она с небес увлечена; 
 Из бездны в бездну упадает, 
 То вихри снежные встречает, 
 То гор пылающих ко дну 
 Летит с разгона в глубину, -- 
 Летит...


"
"25",1834,"«И вдруг открыла очи...»","И вдруг открыла очи. 
 С земли сбегали тени ночи, 
 Лучами утра озарен, 
 Сиял румяно небосклон. 
 «О, что со мной? Еще ль живу я!» -- 
 Сказала бедная, тоскуя. 
 И долго мысль ее смутна, 
 И долго в ней недоуменье: 
 Во сне ль томится вновь она, 
 Иль уж не сон ее томленье? 
 Вперед без цели Пери шла; 
 Вдруг крик пронзительный орла 
 Среди безмолвия раздался: 
 Орел то в воздухе терялся, 
 То вновь на землю упадал, 
 И меж окрестными скалами, 
 Свистя огромными крылами, 
 Орлицу криком вызывал.


Пери вдруг остановилась. 
 Память быстро прояснилась: 
 Крик орла ей всё сказал. 
 Грудь в испуге задрожала: 
 Пери сердцем угадала, 
 На какой он пир скликал. 
 Этот страх дает ей силы, 
 За орлом следит она. 
 Вот упал ширококрылый, -- 
 Но добыча спасена. 
 Он испуганный поднялся 
 Вверх на каменный уступ,


И не тронутый достался 
 Драгоценный Пери труп... 
 Едва дыша от утомленья, 
 На тело милое, бледна, 
 Без слез, без жалоб, без движенья 
 Склонилась медленно она. 
 Безмолвно очи устремила 
 В черты недвижного чела, 
 И сил остаток собрала, 
 И грудью грудь его закрыла. 
 Но всё, что есть тоски и мук, 
 Когда возврата нет потере, 
 Немым отчаянием вдруг 
 Стеснило сердце бедной Пери.


Часы текут незримыми волнами, 
 Уже зажжен полуднем небосклон, 
 Горят пески, и душно меж скалами, 
 И зноем труп внезапно поражен. 
 Дохнула смерть из язв его тлетворно, -- 
 Вмиг ожили безмолвные скалы, 
 Гниющий труп почуяли орлы, 
 На высоте откликнулися горной, -- 
 Из гнезд чета слетает за четой 
 И смелые ширяют над землей. 
 Противиться им Пери бы хотела, 
 Но уж дышать близ трупа не могла, 
 К Другой скале невольно отошла 
 И с ужасом на страшный пир глядела.


Лучами острыми паля, 
 Зной жарче льется с яркой сени, 
 Как лава вспыхнула земля, 
 И скалы голые -- без тени. 
 И обнял Пери этот зной 
 Своей удушливой волной. 
 Пылают бледные ланиты, 
 Иссохла грудь, полураскрыты, 
 Уста поблекшие горят. 
 Вблизи ей слышны волны Нила, -- 
 Влечется к ним, -- но гаснет сила, 
 И вдаль с отчаянием взгляд 
 Она горящий обратила...


И суждено испить до дна 
 Ей чашу, полную страданий! 
 Других, неведомых терзаний 
 Вдруг боли чувствует она: 
 Какой-то коршун лютый, гладный 
 Когтями внутренность ей рвет, 
 На миг забыться не дает, 
 Ее терзая беспощадно. 
 И, -- страшно молвить, -- может быть, 
 Блуждая жадными очами, 
 Пир отвратительный с орлами 
 Она хотела б разделить!..


"
"26",1834,"«И этот день, мучительный, печальный...»","И этот день, мучительный, печальный, 
 Угаснул наконец; по скату степи дальной 
 Сверкали искрами струистые пески, 
 Как волны золотом осыпанной реки. 
 Еще не зримая, по сводам неба ясным 
 Ночь тихая неслась вослед за днем прекрасным, 
 И вечер, поцелуй любви стыдливой их, 
 На землю пролился, блистателен и тих.


Но в тишине и скорбь и муки 
 Вдвойне страданием гнетут, 
 И боль тогда имеет звуки, 
 И язвы громко вопиют, 
 И этим воплям Пери внемлет, 
 И всё в природе чуждо ей. 
 Напрасно тихий свет лучей 
 Ее сиянием объемлет 
 И вечер негою своей: 
 Ее ничто не ободряет, 
 Она не мыслит, не желает, -- 
 Так безнадежно предана 
 Своим страданиям она!..


И голова ее упала 
 Без сил на плечи; наконец 
 Потускли очи, как свинец, 
 И грудь приметно угасала. 
 Вдруг хор знакомых голосов 
 Ей слышен будто с облаков:


«Судья правосудный на троне сидит, 
 С любовью прощает, без гнева казнит!


Ты тяжкий грех пред богом совершила: 
 С земным в союз запретный ты взошла; 
 Земная жизнь ослушную казнила, 
 Чтоб муки ты земные поняла!


Но ты влеклась к проступку состраданьем, 
 И вздох любви на небе не забыт: 
 Искуплен грех любовью и страданьем, 
 А смерть -- творца с созданием мирит!


Судья милосердый на троне сияет, 
 Казнит он без гнева, с любовью прощает!»


Хор замолк; и светлых крыл 
 Кто-то яркими лучами 
 Разом Пери обхватил, 
 Слил уста с ее устами, 
 И незримыми перстами 
 Сердце вдруг остановил.


Цепь земная разорвалась 
 Легче звука и мечты, 
 Пери вольная помчалась 
 В беспредельность высоты; 
 И навстречу ей, сияя, 
 Из отверстой двери рая, 
 В виде ярких облаков, 
 Вылетает сонм духов. 
 И он, недавно столько милый, 
 С своей подругой светлокрылой 
 Предстал, как прежде, перед ней, 
 Но в блеске славы и лучей... 
 Она летит к чете прекрасной, 
 Приемлет дружеский привет: 
 Уже в душе ее бесстрастной 
 Любви и ненависти нет!


И сбылося упованье! 
 Там, где жизнь и ликованье 
 Без границ и без конца, 
 Где возвышено созданье 
 Лицезрением творца, 
 Образ ангела прекрасный 
 Пери снова приняла, 
 Вновь, как в утро жизни ясной, 
 Розой райской расцвела, 
 И, как дней ее в начало, 
 Вновь ничто не возмущало 
 Мира сладкого души. 
 Только в утренней тиши, 
 Как с земли вставали звуки, 
 Билась грудь ее трудней: 
 Мнилось -- прежние подруги 
 Откликались грустно к ней!


"
"27",1837,"«С поправкою своей мои стихи ты тиснул...»","С поправкою своей мои стихи ты тиснул, -- 
 Я басенкой за труд вознагражу тебя: 
 Рабочий вол коня случайно грязью вспрыснул; 
 Достоинство свое сознательно любя, 
 Не вспыхнул гневный конь порывом безрасчетным 
 И даже сталью ног волу не погрозил, 
 Но, чтоб не встретиться с запачканным животным, 
 С его дороги своротил.


"
"28",1837,"Урок : «Кто поверит -- ты мечтатель!..»","Кто поверит -- ты мечтатель! 
 Кто поверит -- ты дитя! 
 Сердце женщины предатель, 
 Любит, губит нас шутя. 
 Не ищи же в ней участья, 
 Не моли ее любви, -- 
 Нет, всей негой сладострастья 
 Ум цирцеи отрави, 
 Лейся лести тонким ядом, 
 Впейся в грудь змеиным взглядом, 
 Взором взор ее влеки, 
 И чаруя, и волнуя, 
 Знойной жаждой поцелуя 
 Мысль и кровь ее зажги. 
 Устоять она не может 
 В этой битве роковой, 
 И волшебный скипетр свой 
 Побежденная положит...


Но, счастливец, не спеши 
 Торопливо на признанье: 
 Нет, -- сомненье, нет, -- желанье 
 Прежде в грудь ей положи; 
 Устраши ее изменой, 
 Научи ее страдать 
 И внезапной переменой 
 Укажи Эдем опять; 
 Раздражительной беседой 
 То ласкай ее, то мучь! 
 Только трудною победой 
 В женском сердце ты могуч! 
 И прольет она в молчаньи 
 Слезы злости, может быть, 
 Но в тебе -- свои страданья 
 Будет женщина любить!


"
"29",1837,"Стих : «Не жажда имени, не гордое желанье...»","Не жажда имени, не гордое желанье 
 Привлечь к себе толпы невольное вниманье, 
 Не мысль надменная -- за гробом, может быть, 
 В моих созданиях мой пепел пережить -- 
 Тревогою меня томят и мучат знойной 
 И вырывают стих из груди беспокойной... 
 О нет! Он льется сам, он звук моей души, 
 От ней оторванный, но слышный мне в тиши. 
 Он в образ облечен, он стонет, он тоскует, 
 И грустью веет он, и жалобой волнует, 
 И будто просится в мою он снова грудь, 
 Чтоб навсегда потом в забвеньи утонуть. 
 Но как волне в исток, но как лучу к светилу -- 
 Возврата нет ему в желанную могилу; 
 А я люблю его, а я бы не хотел, 
 Чтоб он исчез как дым, как призрак улетел, -- 
 Пускай еще живет, ему приют найду я, -- 
 Есть сердце, есть душа, которые люблю я, 
 Там будет принят он, там будет он любим, 
 Как память, как залог моей души храним; 
 Незримый, о себе напоминать он станет: 
 То ласковой ко мне улыбкой он проглянет, 
 То легким пробежит румянцем на щеках, 
 То вспыхнет негою в пленительных очах, 
 И, вздохом окрылен, трепещущий, стыдливый, 
 Сольется с шепотом любви моей счастливой 
 Или со временем, давно забытый мной, 
 Печальный, он блеснет понятною слезой...


"
"30",1839,"Памятник Петру Великому : «Столицы Невской посетитель...»","Столицы Невской посетитель, 
 Кто б ни был ты, -- Петру поклон! 
 Сей Медный всадник -- это он, 
 Ее державный прародитель! 
 Как мощны конь и человек! 
 То Петр творящей мыслью правит, 
 Летит, отважный, в новый век 
 И змея древних козней давит... 
 И здесь, руки простерший кисть, 
 Еще в металле жизнью дышит, 
 Из медных уст -- Россия слышит -- 
 Гремит: «Да будет свет!» -- И бысть!


"
"31",1840,"«Отгрянуло в безднах творящее слово...»","Отгрянуло в безднах творящее слово, 
 Стихии, как волны, кипят, 
 Сошлись -- разделились -- и жизнию новой 
 В несчетных светилах горят... 
 Всё к цели стремится; один, в беспрерывном 
 Волненьи, без цели гоним, 
 Один, бесприютный, в создании дивном 
 Отпадший летит серафим.


Куда бы смущенным ни кинул он взором -- 
 Повсюду пред ним чудеса: 
 Вот катятся звезды бесчисленным хором, 
 Осыпав кругом небеса, 
 Вот солнце стремится -- он бросился мимо, 
 Другое навстречу летит, 
 И сонм их блестящий ему нестерпимой 
 Создателя славой звучит.


К земле опустил он с отчаяньем взоры -- 
 Весну торжествует земля: 
 Цветами пахнули долины и горы, 
 Цветами сверкнули поля! 
 И желчные слезы с ланит его бледных 
 В цветы, мимолетом, скользят -- 
 Те слезы и ныне в цветах этих бедных 
 Отравой смертельной горят!


"
"32",1840,"Звезда : «Когда по воле исполина...»","Когда по воле исполина 
 Текла несметная дружина, 
 Звезда побед ее вела, 
 И, мнилось, царствам в поруганье 
 Сосредоточила сиянье 
 Вокруг избранного чела.


Питомцы мира и покоя, 
 Народы робкие без боя 
 Безмолвно поклонялись ей; 
 Она ж, в своем полете скором, 
 Блестящим, дивным метеором 
 Неслась чем дале, тем быстрей.


И вот, явлением нежданным, 
 Под небом Севера туманным 
 Внезапно вспыхнула она, 
 Мгновенно очи ослепила 
 И страшным блеском пробудила 
 Холодный Север ото сна.


Крепка любовью и молитвой, 
 На смерть решительною битвой 
 Воздвиглась Русская земля -- 
 И участь грозного свершилась: 
 Звезда победная затмилась 
 В кровавом зареве Кремля!


И что ж? .. Приемля дар свободы, 
 Еще со страхом ждут народы, 
 Откуда вновь она блеснет: 
 Не с берегов ли шумной Сены, 
 Иль на гранит Святой Елены 
 Опять к любимцу низойдет?


Не там!.. Любви народной сила 
 Ее полет остановила, 
 И на седине вековой 
 Она с Кремля блеснула взорам -- 
 Но не мгновенным метеором, 
 А неподвижною звездой!


"
"33",1859,"Эпилог : «На эти беглые листы...»","На эти беглые листы 
 Гляжу еще не без волненья: 
 Здесь первой юности мечты, 
 Здесь жизни трудные мгновенья 
 Противоречий много в них, 
 Но жизнь полна противоречьем, 
 И с нею в лад послушный стих 
 Звучал моим чистосердечьем.


И не напрасно, может быть, 
 Те песни скорби отвечали; 
 Они мне сердце волновали, 
 И сердцу не дали остыть! 
 Среди живых оно живое, 
 Движеньем их увлечено, 
 И поколенье молодое 
 Тепло приветствует оно.


Теперь, в разгаре жизни новой, 
 Пусть новый деятель кипит, 
 Смелее мысль, вольнее слово -- 
 Широкий путь ему открыт! 
 И жду я: в мысли вдохновенной 
 Творящий гений низойдет 
 И над Россией возрожденной 
 Далече крылья распахнет!


И ты, поэт, символ движенья, 
 Стремленья века упреди 
 И звучный праздник обновленья 
 Высокой песнью возвести!


"
