"","year","header","text_raw"
"46",1830,"К N... : «Опять тоску, опять любовь...»","Опять тоску, опять любовь 
 В моей душе ты заронила 
 И прежнее, былое вновь 
 Приветным взором оживила. 
 Ах! для чего мне пламенеть 
 Любовью сердца безнадежной? 
 Мой кроткий ангел, друг мой нежный, 
 Не мой удел тобой владеть! 
 Но я любим, любим тобою! 
 О, для чего же нам судьбою 
 Здесь не даны в удел благой, 
 Назло надменности людской, 
 Иль счастье, иль одна могила! 
 Ты жизнь моя, моя ты сила!.. 
 Горю огнем любви святым, 
 Доверься ж, хоть на миг моим 
 Объятиям! Я не нарушу 
 Священных клятв -- их грудь хранит, 
 И верь, страдальческую душу 
 Преступное не тяготит...


"
"47",1830,"В альбом N N : «Что мне, скажите, написать...»","Что мне, скажите, написать 
 В альбом для милой девы? 
 Напрасный труд! Мои напевы 
 Едва ль прекрасную пленят; 
 Притом, что ей сказать, о чем? 
 Хвалить ее напрасно -- 
 Она, как день прекрасна, 
 Как серафим без крыл, мила, -- 
 То, что пред нею похвала!


"
"48",1830,"Послание Н... П... : «И вы на нас грозой хотите?..»","И вы на нас грозой хотите? 
 И вы, и вы кинжал острите 
 Отцу на старческую грудь! 
 Накажет бог когда-нибудь! 
 Припомните, что прежде были. 
 Притом не вы ль мне говорили: 
 «Я б мог давно -- но не хочу; 
 Нет, я и извергу не мщу, 
 Нет, я не с варварской душою,- 
 За зло плачу я добротою». 
 Враги ль мы вам? Пусть бог сразит, 
 Кто черный замысел таит! 
 Злодеи ль мы? За что хотите 
 Полуубитого добить? 
 Его старайтесь защитить!.. 
 Я знаю: сильному удобно 
 Невинных ранить, -- даже сродно... 
 Но тот не человек -- злодей! 
 Вы ж покровитель, друг людей, -- 
 Держите ж слово -- и не мстите, 
 Прошу, кинжала не острите 
 Отцу на старческую грудь: 
 Ей время в жизни отдохнуть.


"
"49",1830,"Неизменимость : «Мой друг, любовь нас съединяет...»","Мой друг, любовь нас съединяет, 
 А невозможность разлучает; 
 Иль на роду уж дано мне 
 Любить любезную во сне? 
 А наяву -- в тоске, в мученьи 
 С тобою быть, подле сидеть 
 И лобызать тебя не сметь; 
 И в ожиданьи и в сомненьи 
 И дни и ночи проводить!.. 
 Мы хочем время улучить, 
 Где можно б было мне прижаться 
 К трепещущей груди твоей, 
 На снег ланит, на огнь очей 
 Где б мог глядеть и любоваться. 
 Но, нет! Подглядливые очи 
 И тут и там, везде следят; 
 И днем, и в час глухой полночи 
 Они нас, друг мой, сторожат. 
 И как укрыться нам от взора 
 Недоброхотливых людей? 
 Kак неизбежного дозора 
 Нам избежать во тьме ночей? 
 И как завистников тиранов 
 Иль отклонить, иль обмануть? 
 Какою силой талисманов 
 Их очи зоркие сомкнуть? 
 Но друг, пускай они глядят 
 На нас; за нами замечают, 
 Любить друг друга запрещают; 
 Пусть делают что, как хотят 
 Но мы друг другу верны оба 
 Любовь моя, твоя -- до гроба! 
 То что они, что их дозор, 
 Что нам упрек, что нам позор? 
 Мы стерпим все: и хоть украдкой, 
 Хоть мыслью, хоть надеждой сладкой


А все не запретят любить, 
 Земные радости делить.


"
"50",1830,"Элегия : «В твои объятья, гроб холодный...»","В твои объятья, гроб холодный, 
 Как к другу милому, лечу, 
 В твоей обители укромной 
 Сокрыться от людей хочу. 
 Скорее, смерть, сверкни косою 
 Над юною моей главою! 
 Немного лет я в мире жил... 
 И чем сей мир повеселил? 
 И кто с улыбкой мне отрадной 
 От сердца руку нежно жал? 
 Со мной кто радостью желанной 
 Делил веселье и печаль? 
 Никто! Но в сей стране пустынной 
 Один лишь был мне верен друг, 
 И тот, как песни звук отзывный, 
 Как огнь мгновенный, надмогильный, 
 На утренней заре потух. 
 Одна звезда меня пленяла 
 Еще на небе голубом 
 И в черном сумраке густом 
 Надеждой тайной грудь питала; 
 Но скрылася она -- с тех пор 
 Приветных звезд не видит взор. 
 Без ней, как сирота безродный, 
 Влачусь один в толпе людей, 
 С душою мрачной и холодной, 
 Как нераскаянный злодей. 
 С людями, братьями моими, 
 Еще хотел я жизнь делить; 
 По-прежнему хотел меж ними 
 Я друга по сердцу найтить. 
 Но люди взорами немыми 
 С презреньем на меня глядят 
 И душу хладную мертвят. 
 К тебе от них, о гроб холодный, 
 Как к другу милому, лечу, 
 В твоей обители укромной 
 Покоя тихого ищу. 
 О смерть! сомкни скорей мне вежды! 
 Верни загробные надежды.


"
"51",1830,"Земное счастие : «Не тот счастлив, кто кучи злата...»","Не тот счастлив, кто кучи злата 
 Сбирает жадною рукой 
 И за корысть -- родного брата 
 Тревожит радостный покой; 
 Не тот, кто с буйными страстями 
 В кругу прелестниц век живет, 
 В пирах с ничтожными глупцами 
 Беседы глупые ведет 
 И с ними ценит лишь словами 
 Святую истину, добро, 
 А нажитое серебро 
 Хранит, не дремля, под замками. 
 Не тот счастлив, не тот, кто давит 
 Народ мучительным ярмом 
 И кто свое величье ставит 
 На полразрушенном другом! 
 Он пренебрег земли законы, 
 Он, презирая вопль и стоны, 
 И бедной, горестной мольбе 
 Смеется вперекор судьбе!.. 
 Он бога гнев, он кары неба 
 Считает за ничтожный страх; 
 Суму, кусок последний хлеба 
 Отнял у ближнего -- и прав! 
 Не он!-- Но только тот блажен, 
 Но тот счастлив и тот почтен, 
 Кого природа одарила 
 Душой, и чувством, и умом, 
 Кого фортуна наградила 
 Любовью -- истинным добром. 
 Всегда пред богом он с слезою 
 Молитвы чистые творит, 
 Доволен жизнию земною, 
 Закон небес боготворит, 
 Открытой грудию стоит 
 Пред казнью, злобою людскою, 
 И за царя, за отчий кров 
 Собой пожертвовать готов. 
 Он, и немногое имея, 
 Всегда делиться рад душой; 
 На помощь бедных, не жалея, 
 Все щедрой раздает рукой!


"
"52",1830,"Совет старца : «Скучно с жизнью старческой...»","Скучно с жизнью старческой, 
 Скучно, други, в мире жить; 
 Грустно среди пиршества 
 О могиле взгадывать 
 И с седою мудростью 
 К ней, наморщась, двигаться. 
 Поспешайте ж, юноши, 
 Наслаждаться жизнию! 
 Отпируйте в радости 
 Праздник вашей юности! 
 Много ль раз роскошная 
 В год весна является? 
 Много ль раз долинушку 
 Убирает зеленью, 
 Муравою бархатной, 
 Парчой раззолоченной? 
 Не одно ль мгновение 
 И весне и юности?


"
"53",1830,"Вечер : «Уж рощей лиственная сень...»","Уж рощей лиственная сень 
 Росой коралльною дымится, 
 И чуть заметливая тень 
 На долы, на поля ложится; 
 Ленивый ветерок, порхая 
 И поминутно утихая, 
 Природу клонит в сладкий сон; 
 Уж с нею засыпает он. 
 Один я в темной тишине, 
 Оставив свой семейный круг, 
 С раздумьем сердца в глубине, 
 Иду на освеженный луг; 
 На нем я с новою oтрадой 
 Дышу вечернею прохладой, 
 И с новой радостью земной 
 Веду беседы я с луной: 
 О смерти, вечности, о жизни, 
 О нашей будущей отчизне, 
 О наших будущих мирах 
 И преселенцах-мертвецах, 
 Которые, как мы, здесь жили 
 И дух горе переселили. 
 Ах, что на их там стороне? 
 Видна ли тайна назначений? 
 Что не постиг здесь гордый гений -- 
 То там постигнуто ль вполне? 
 О, для чего с земли судьбою 
 Живым в удел не дано нам 
 Туда к ним улетать душою? 
 Я б, с ними привитая там, 
 Учился б жить с самим собою; 
 Но я веригою земной, 
 Как цепию невольник злой, 
 Надолго связан и окован -- 
 Мой дух неволей очарован 
 И дольним счастием прельщен. 
 В земных он таинствах теряясь 
 И для небесных омрачен, 
 Бескрыльной думой окрыляясь, 
 Туда напрасно рвется он... 
 Луна! ты житель горних стран, 
 Ты беспредельный океан 
 Без утомленья протекаешь; 
 Луна! быть может, ты бываешь 
 И в тех странах,-- поведай мне 
 О тайнах их... Но в тишине 
 Ты, ход урочный совершая 
 И молчаливо озаряя 
 Кладбище смерти, крест и гроб, 
 И отдаленный неба свод, 
 Лишь светишь нам, как все те звезды, 
 В знак доброй для людей надежды.


"
"54",1830,"К Ж...... : «Не мучь, красавица моя...»","Не мучь, красавица моя, 
 Не мучь напрасным ожиданьем; 
 И так уже измучен я, 
 И так томительным страданьем 
 Душа влюбленная убита; 
 Она давно тоской покрыта. 
 К чему ж незажитые раны 
 Ты хочешь боле растравлять? 
 Скажи: придут ли дни желанны 
 Иль нам их вечно не видать? 
 Иль ты с притворною душою 
 Смеешься, шутишь надо мною? 
 Теперь -- увы!-- в последний раз 
 Я жду любезного привета. 
 Жестокая! прощальный час! 
 Порадуй ласкою ответа! 
 Скажи, скажи! Но -- дикий взор!.. 
 Где сила снесть сей приговор!


"
"55",1830,"Первая любовь : «Что душу юности пленило...»","Что́ душу юности пленило, 
 Что́ сердце в первый раз 
 Так пламенно, так нежно полюбило -- 
 И полюбило не на час, -- 
 То все я силюся придать забвенью, 
 И сердцу пылкому и страстному томленью 
 Хочу другую цель найтить, 
 Хочу другое также полюбить! 
 Напрасно все: тень прежней милой 
 Нельзя забыть! 
 Уснешь -- непостижимой силой 
 Она тихонько к ложу льнет, 
 Печально руку мне дает, 
 И сладкою мечтой вновь сердце очарует, 
 И очи темные к моим очам прикует!.. 
 И вновь любви приветный глас 
 Я внемлю страждущей душою... 
 Когда ж ударит час 
 Забвенья о тебе, иль вечности тобою?..


"
"56",1830,"Мука : «Осиротелый и унылый...»","Осиротелый и унылый, 
 Ищу подруги в свете милой, -- 
 Ищу -- и всем «люблю» твержу, -- 
 Любви ж ни в ком не нахожу. 
 На что ж природа нам дала 
 И прелести и розы мая? 
 На что рука твоя святая 
 Им сердце гордым создала? 
 Ужель на то, чтоб в первый раз 
 Пленить любовию священной, 
 Потом упорностью надменной 
 Сушить и мучить вечно нас? 
 Ужель на то, чтоб радость рая 
 В их взоре видя на земли, 
 Мы наслаждаться не могли, 
 В любови муки познавая?.. 
 Но ты, земная красота, 
 Не стоишь моего страданья! 
 Развейся ж, грешная мечта, 
 Проси от неба воздаянья!


"
"57",1830,"Сирота : «Когда мне шел двадцатый год...»","Когда мне шел двадцатый год, 
 Я жил звериной ловлей 
 И был укрыт от непогод 
 Родительскою кровлей. 
 Отец мой всех был богатей, 
 Всяк знался с нашей хатой, 
 Был хлеб, был скот рогатый... 
 Моя богатая семья 
 Копейкой не нуждалась; 
 Такому счастию родня 
 С досадой улыбалась. 
 И кто б подумать прежде мог, 
 Что после с нами стало: 
 Прогневался на грешных бог -- 
 Что было -- все пропало. 
 Два года не рожался хлеб, 
 Иссохнула долина, 
 Утратилась скотина, -- 
 Нужда на двор -- и денег нет! 
 Травою заросло гумно, 
 Кошары опустели, 
 С последним нищим заодно 
 И в праздник мы говели. 
 Еще б мой жребий сносен был, 
 Но с бесталанной доли 
 Я всю семью похоронил... 
 От скорби и от боли 
 Без них для горького меня 
 И радости скончались; 
 Чуждалась бедного родня, 
 Соседи удалялись. 
 Пришлось с могилою родных 
 Навеки распроститься 
 И горевать среди чужих 
 С пустой сумой пуститься. 
 И люди мирных деревень, 
 Живя без нужд, не знают, 
 Что вся мне жизнь есть черный день 
 Иль, зная, -- забывают.


"
"58",1830,"Песня : «На что ты, сердце нежное...»","На что ты, сердце нежное, 
 Любовию горишь? 
 На что вы, чувства пылкие, 
 Волнуетесь в груди? 
 Напрасно, девы милые, 
 Цветете красотой, 
 Напрасно добрых юношей 
 Пленяете собой, -- 
 Когда обычьи строгие 
 Любить вас не велят, 
 Когда сердца холодные 
 Смеются, други, вам. 
 Любовь, любовь чистейшая, 
 Богиня нежных душ! 
 Не ты ль собою всех людей 
 Чаруешь и живишь? 
 Сердца, сердца холодные, 
 Не смейтеся любви! 
 Она -- и дев, и юношей 
 Святыня и кумир.


"
"59",1830,"Кольцо : «Я затеплю свечу...»","Я затеплю свечу 
 Воска ярова, 
 Распаяю кольцо 
 Друга милова.


Загорись, разгорись, 
 Роковой огонь, 
 Распаяй, растопи 
 Чисто золото.


Без него -- для меня 
 Ты ненадобно; 
 Без него -- на руке , 
 Камень на сердце.


Что взгляну -- то вздохну, 
 Затоскуюся, 
 И зальются глаза 
 Горьким горем слез.


Возвратится ли он? 
 Или весточкой 
 Оживит ли меня, 
 Безутешную?


Нет надежды в душе... 
 Ты рассыпься же 
 Золотою слезой, 
 Память милова!


Невредимо, черно, 
 На огне кольцо, 
 И звенит по столу 
 Память вечную.


"
"60",1830,"Сельская пирушка : «Ворота тесовы...»","Ворота тесовы 
 Растворилися, 
 На конях, на санях, 
 Гости въехали; 
 Им хозяин с женой 
 Низко кланялись, 
 Со двора повели 
 В светлу горенку. 
 Перед Спасом святым 
 Гости молятся; 
 За дубовы столы, 
 За набранные, 
 На сосновых скамьях 
 Сели званые. 
 На столах кур, гусей 
 Много жареных, 
 Пирогов, ветчины 
 Блюда полные. 
 Бахромой, кисеей 
 Принаряжена, 
 Молодая жена, 
 Чернобровая, 
 Обходила подруг 
 С поцелуями, 
 Разносила гостям 
 Чашу горькова 
 Сам хозяин за ней 
 Брагой хмельною 
 Из ковшей вырезных 
 Родных подчует; 
 А хозяйская дочь 
 Медом сыченым 
 Обносила кругом 
 С лаской девичьей. 
 Гости пьют и едят, 
 Речи гуторят: 
 Про хлеба, про покос, 
 Про старинушку; 
 Как-то бог и господь 
 Хлеб уродит нам? 
 Как-то сено в степи 
 Будет зелено? 
 Гости пьют и едят, 
 Забавляются 
 От вечерней зари 
 До полуночи. 
 По селу петухи 
 Перекликнулись; 
 Призатих говор, шум 
 В темной горенке; 
 От ворот поворот 
 Виден по снегу.


"
"61",1830,"Песня старика : «Оседлаю коня...»","Оседлаю коня, 
 Коня быстрова, 
 Я помчусь, полечу 
 Легче сокола.


Чрез поля, за моря, 
 В дальню сторону -- 
 Догоню, ворочу 
 Мою молодость!


Приберусь и явлюсь 
 Прежним молодцем, 
 И приглянусь опять 
 Красным девицам!


Но, увы, нет дорог 
 К невозвратному! 
 Никогда не взойдет 
 Солнце с запада!


"
"62",1830,"Вздох на могиле Веневитинова : «Какие думы в глубине...»","Какие думы в глубине 
 Его души таились, зрели? 
 Когда б они сказалися вполне, 
 Кого б мы в нем, друзья, узрели?


Но он, наш северный поэт, 
 Как юный лебедь величавый, 
 Средь волн тоскуя, песню славы 
 Едва начал -- и стих средь юных лет!


"
"63",1830,"Веселый час : «Дайте бокалы!..»","Дайте бокалы! 
 Дайте вина! 
 Радость -- мгновенье. 
 Пейте до дна! 
 Громкие песни 
 Гряньте, друзья! 
 Пусть нас веселых 
 Видит заря! 
 Ныне пируем -- 
 Юность на час,- 
 Нынче веселье, 
 Радость у нас! 
 Завтра что будет, 
 Знаю ль, друзья? 
 Пусть нас веселых 
 Видит заря! 
 Шумно, разгульно 
 Пойте, друзья! 
 Лейте в бокалы 
 Больше вина! 
 Ну-те ж все разом 
 Выпьем до дна! 
 Пусть нас веселых 
 Видит заря!


"
"64",1830,"Что значу я? : «Что, крошка мелкая, я значу?..»","Что, крошка мелкая, я значу? 
 Живу, заботливо тружусь, 
 В желанье счастья время трачу 
 И, вечно недовольный, плачу! 
 Чего ж ищу? к чему стремлюсь? 
 В какой стране, на что гожусь? 
 Есть люди: до смерти желают 
 Вопросы эти разгадать. 
 Но что до них! Пусть как хотят 
 О всем серьезно рассуждают. 
 Я недоросль, я не мудрец, 
 И мне нужнее знать немного; 
 Шероховатою дорогой 
 Иду шажком я, как слепец; 
 С смешным сойдусь ли -- посмеюсь; 
 С прекрасным встречусь -- им пленюсь; 
 С несчастным от души поплачу, 
 И не стараюсь знать -- что значу.


"
"65",1830,"Утешение : «Как жаль, что счастия звезда...»","Как жаль, что счастия звезда 
 На небе вашем закатилась! 
 Но разве горесть навсегда 
 С судьбою вашей породнилась? 
 Пройдет зима -- настанет май. 
 Беда -- глупа, взведет на счастье. 
 Всяк провиденью доверяй: 
 Оно нас ценит без пристрастья. 
 Пусть кто доволен здесь неправо 
 Или неправо кто гоним... 
 Земные радости -- с отравой, 
 Отрава -- с счастием земным. 
 Все постоянно -- лишь за морем, 
 И потому, что нас там нет; 
 А между тем кто минут горем? 
 Никто... таков уж белый свет!..


"
"66",1830,"Утешение : «Внимай, мой друг, как здесь прелестно...»","Внимай, мой друг, как здесь прелестно 
 Журчит серебряный ручей, 
 Как свищет соловей чудесно. 
 А ты -- один, в тоске своей. 
 Смотри: какой красой в пустыне 
 Цветы пестреются, цветут, 
 Льют ароматы по долине 
 И влагу рос прохладных пьют, 
 Вдали там тихо и приятно 
 Раскинулась березы тень, 
 И светит небосклон отрадно, 
 И тихо всходит божий день. 
 Там вешний резвый ветерок 
 Играет, плещется с водами, 
 Приветно шепчется с листами 
 И дарит ласками цветок. 
 Смотри: на разноцветном поле 
 Гостит у жизни рой детей 
 В беспечной радости на воле; 
 Лишь ты, мой друг, с тоской своей... 
 Развеселись!.. Проснись душою 
 С проснувшейся для нас весною; 
 Хоть юность счастью посвятим! 
 Ах! Долго ль в жизни мы гостим!..


"
"67",1830,"К реке Гайдари : «Стою, зловещей думы полн...»","Стою, зловещей думы полн, 
 При шепоте, при плеске волн... 
 Гайдарь! все теми ж ты волнами 
 Катишься вдаль, как и всегда, 
 Такими ж светлыми водами; 
 Поишь людей, поишь стада; 
 И те ж в тебе глядятся горы 
 И моются корни лесов; 
 Все те ж кругом поля, озеры, 
 Все так же ночью вдоль брегов 
 На лодке, легкой и качливой, 
 Плывет веселый рыболов; 
 По влаге сонной, прихотливой 
 Кидает сеть он -- и вперед 
 Веслом размашисто гребет, 
 И песнь Украйны для забавы, 
 Без мыслей, без желаний славы, 
 Напевом прадеда поет! 
 Катись, Гайдарь, и пой водою 
 Брега, счастливые тобою! 
 Твой век тебе не изменил; 
 А я, старик, всю жизнь прожил... 
 Где ж вы, благие упованья, 
 Где ты, священный сердца жар?.. 
 Катися, светлая Гайдарь, 
 Неси с собой мои стенанья!


"
"68",1831,"Песня пахаря : «Ну! тащися, сивка...»","Ну! тащися, сивка, 
 Пашней, десятиной, 
 Выбелим железо 
 О сырую землю.


Красавица зорька 
 В небе загорелась, 
 Из большого леса 
 Солнышко выходит.


Весело на пашне. 
 Ну, тащися, сивка! 
 Я сам-друг с тобою, 
 Слуга и хозяин.


Весело я лажу 
 Борону и соху, 
 Телегу готовлю, 
 Зерна насыпаю.


Весело гляжу я 
 На гумно, на скирды, 
 Молочу и вею... 
 Ну! тащися, сивка!


Пашенку мы рано 
 С сивкою распашем, 
 Зернышку сготовим 
 Колыбель святую.


Его вспоит, вскормит 
 Мать-земля сырая; 
 Выйдет в поле травка -- 
 Ну! тащися, сивка!


Выйдет в поле травка -- 
 Вырастет и колос, 
 Станет спеть, рядиться 
 В золотые ткани.


Заблестит наш серп здесь, 
 Зазвенят здесь косы; 
 Сладок будет отдых 
 На снопах тяжелых!


Ну! тащися, сивка! 
 Накормлю досыта, 
 Напою водою, 
 Водой ключевою.


С тихою молитвой 
 Я вспашу, посею. 
 Уроди мне, боже, 
 Хлеб -- мое богатство!


"
"69",1831,"Соловей : «Пленившись розой, соловей...»","Пленившись розой, соловей 
 И день и ночь поет над ней; 
 Но роза молча песням внемлет, 
 Невинный сон ее объемлет... 
 На лире так певец иной 
 Поет для девы молодой; 
 Он страстью пламенной сгорает, 
 А дева милая не знает -- 
 Кому поет он? отчего 
 Печальны песни так его?..


"
"70",1831,"Видение Наяды : «Взгрустнулось как-то мне в степи однообразной...»","Взгрустнулось как-то мне в степи однообразной. 
 Я слег 
 Под стог, 
 И, дремля в скуке праздной, 
 Уснул; уснул -- и вижу сон: 
 На берегу морском, под дремлющей сосною, 
 С унылою душою, 
 Сижу один; передо мною 
 Со всех сторон 
 Безбрежность вод и небо голубое -- 
 Все в сладостном ночном покое, 
 На все навеян легкий сон. 
 Казалось, море -- небеса другие, 
 Казались морем небеса: 
 И там и здесь -- одни светила золотые, 
 Одна лазурь, одна краса 
 В объятьях дружбы дремлет. 
 Но кто вдали, нарушив тишину 
 Уснувшую волну 
 Подъемлет и колеблет? 
 Прелестная нагая 
 Богиня синих вод -- 
 Наяда молодая; 
 Она плывет, 
 Она манит, она манит 
 К себе на грудь мои объятия и очи... 
 Как сладострастный гений ночи, 
 Она с девичьей красотой, 
 Являлась вся сверх волн нагой 
 И обнималася с волной!.. 
 Я с берегов, я к ней...И -- чудо! -- достигаю. 
 Плыву ль, стою ль, не потопаю. 
 Я с ней! -- ее я обнимаю, 
 С боязнью детскою ловлю 
 Ее приветливые взгляды; 
 Сжимаю стан Наяды, 
 Целую и шепчу: «Люблю!» 
 Она так ласково ко мне главу склонила; 
 Она сама меня так тихо обнажила, 
 И рубище мое пошло ко дну морей... 
 Я чувствовал, в душе моей 
 Рождалась новая, невидимая сила, 
 И счастлив был я у ее грудей... 
 То, от меня притворно вырываясь, 
 Она, как дым сгибаясь, разгибаясь, 
 Со мной тихонько в даль плыла; 
 То, тихо отклонив она меня руками, 
 Невидима была; 
 То долго под водами 
 Напевом чудным песнь поет 
 То, охватив меня рукою, 
 Шалит ленивою водою 
 И страстный поцелуй дает; 
 То вдруг, одетые в покров туманной мглы 
 Идем мы в воздухе до дремлющей скалы, 
 С вершины -- вновь в морскую глубину! 
 По ней кружимся, в ней играем, 
 Друг друга, нежась, прижимаем 
 И предаемся будто сну... 
 Но вспыхнула во мне вся кровь, 
 Пожаром разлилась любовь; 
 С воспламененною душою -- 
 Я всю ее объемлю, всю обвил... 
 Но миг -- и я от ужаса остыл: 
 Наяда, как мечта, мгновенно исчезает; 
 Коварное мне море изменяет -- 
 Я тяжелею, я тону 
 И страсть безумную кляну; 
 Я силюсь всплыть, но надо мною 
 Со всех сторон валы встают стеною; 
 Разлился мрак, и с мрачною душою 
 Я поглощен бездонной глубиной... 
 Проснулся: пот холодный 
 Обдал меня... 
 «Поэзия! -- подумал я,- 
 Твой жрец -- душа святая, 
 И чистая, и неземная!»


"
"71",1832,"Домик лесника : «В темном лесе, за рекой...»","В темном лесе, за рекой 
 Стоит домик небольшой, 
 С двумя светлыми окнами, 
 С распашными воротами.


Под замко́м те ворота, 
 И калитка заперта -- 
 Чтоб не вшел туда рогатый, 
 Леший страшный и косматый;


Чтоб не вшел туда упырь, 
 Ни проезжий богатырь. 
 Кто ж живет тут одиноко, 
 От жилья кругом далеко?


Рыболов ли небогатый? 
 Иль разбойник бородатый? 
 В нем спасается мольбой, 
 С сундуками и казной,


Лесной староста, с женою, 
 С третьей дочкой молодою. 
 Он живет здесь с давних пор, 
 Караулит царский бор.


И для ней старик седой 
 Замыкает домик свой, -- 
 Чтобы в каменны палаты 
 Не увез купец богатый;


Чтоб боярин окружной 
 Не прильнул бы к молодой 
 Безотвязной повиликой, -- 
 Чтоб не быть ей горемыкой.


"
"72",1832,"Исступление : «Духи неба, дайте мне...»","Духи неба, дайте мне 
 Крылья сокола скорей! 
 Я в полночной тишине 
 Полечу в объятья к ней!


Сладострастными руками 
 Кругом шеи обовьюсь, 
 Ее черными глазами 
 Залюбуюсь, загляжусь!


Беззаботно к груди полной, 
 Как пчела к цветку, прильну, 
 Сладострастьем усыпленный, 
 Беспробудно я засну.


"
"73",1832,"Песня : «Ты не пой, соловей...»","Ты не пой, соловей, 
 Под моим окном; 
 Улети в леса 
 Моей родины!


Полюби ты окно 
 Души-девицы... 
 Прощебечь нежно ей 
 Про мою тоску;


Ты скажи, как без ней 
 Сохну, вяну я, 
 Что трава на степи 
 Перед осенью.


Без нее ночью мне 
 Месяц сумрачен; 
 Среди дня без огня 
 Ходит солнышко.


Без нее кто меня 
 Примет ласково? 
 На чью грудь отдохнуть 
 Склоню голову?


Без нее на чью речь 
 Улыбнуся я? 
 Чью мне песнь, чей привет 
 Будет по сердцу?


Что ж поешь, соловей, 
 Под моим окном? 
 Улетай, улетай 
 К душе-девице!


"
"74",1832,"Размышления поселянина : «На восьмой десяток...»","На восьмой десяток 
 Пять лет перегнулось; 
 Как одну я песню, 
 Песню молодую 
 Пою, запеваю 
 Старою погудкой; 
 Как одну я лямку 
 Тяну без подмоги! 
 Ровесникам детки 
 Давно помогают, 
 Только мне на свете 
 Перемены нету. 
 Сын пошел на службу, 
 А другой в могилу; 
 Две вдовы -- невестки; 
 У них детей кучи -- 
 Все мал-мала меньше; 
 За́дной головою 
 Ничего не знают. 
 Где пахать, где сеять, 
 Позабыли думать. 
 Богу, знать, угодно 
 Наказать под старость 
 Меня, горемыку, 
 Такой тяготою. 
 Сбыть с двора невесток, 
 Пустить в сирот в люди! -- 
 Старики на сходке 
 Про Кузьму что́ скажут?. 
 Нет, мой згад, уж лучше, 
 Доколь мочь и сила, 
 Доколь душа в теле, 
 Буду я трудиться; 
 Кто у бога просит 
 Да работать любит, 
 Тому невидимо 
 Господь посылает. 
 Посмотришь: один я 
 Батрак и хозяин; 
 А живу чем хуже 
 Людей семьянистых? 
 Лиха-беда в землю 
 Кормилицу-ржицу 
 Мужичку закинуть, 
 А там бог уродит, 
 Микола подсобит 
 Собрать хлебец с поля; 
 Так его достанет 
 Год семью пробавить, 
 Посбыть по́дать с шеи, 
 И нужды поправить, 
 И лишней копейкой 
 Божий праздник встретить.


"
"75",1833,"Поэт и няня : «Няня, няня! правда ль это...»","«Няня, няня! правда ль это, 
 Что здесь сказано поэтом? 
 Будто мне не век играть; 
 Что достанется узнать 
 Девушке девичье горе, 
 Своенравное, как море; 
 И, что мне теперь так мило, 
 Будет горестно, постыло; 
 Что привыкну тосковать 
 И украдкою вздыхать... 
 День ли весело проснется -- 
 Дева дню не улыбнется, 
 Выйдет с грустью на крыльцо 
 Освежить свое лицо. 
 Поглядит ли на дубравы, 
 На невинные забавы, 
 На шелковые луга, 
 На зеленые брега -- 
 Все под твердью голубою 
 Дышит радостью земною; 
 Ей лишь скучно, и слеза 
 Оросит ее глаза...» -- 
 «И!.. Не верь, мое дитя, 
 Они гуторят шутя; 
 Их ты сказкам не внимай, 
 Плюнь на книжку! пой, играй!..»


"
"76",1833,"Удалец : «Мне ли, молодцу...»","Мне ли, молодцу 
 Разудалому, 
 Зиму-зимскую 
 Жить за печкою?


Мне ль поля пахать? 
 Мне ль траву косить? 
 Затоплять овин? 
 Молотить овес?


Мне поля -- не друг, 
 Коса -- мачеха, 
 Люди добрые -- 
 Не соседи мне.


Если б молодцу 
 Ночь да добрый конь, 
 Да булатный нож, 
 Да темны леса!


Снаряжу коня, 
 Наточу булат, 
 Затяну чекмень, 
 Полечу в леса!


Стану в тех лесах 
 Вольной волей жить, 
 Удалой башкой 
 В околотке слыть.


С кем дорогою 
 Сойдусь, съедусь ли, -- 
 Всякий молодцу 
 Шапку до земли!


Оберу купца, 
 Убью барина, 
 Мужика-глупца 
 За железный грош!


Но не грех ли мне 
 Будет от бога -- 
 Обижать людей 
 За их доброе?


В церкви поп Иван 
 Миру гуторит, 
 Что душой за кровь 
 Злодей платится...


Лучше ж воином 
 За царев закон, 
 За крещеный мир 
 Сложить голову!..


"
"77",1833,"Великая тайна : «Тучи носят воду...»","Тучи носят воду, 
 Вода поит землю, 
 Земля плод приносит; 
 Бездна звезд на небе, 
 Бездна жизни в мире; 
 То мрачна, то светла 
 Чудная природа...


Стареясь в сомненьях 
 О великих тайнах, 
 Идут невозвратно 
 Веки за веками; 
 У каждого века 
 Вечность вопрошает: 
 «Чем кончилось дело?» -- 
 «Вопроси другова», -- 
 Каждый отвечает.


Смелый ум с мольбою 
 Мчится к провиденью. 
 Ты поведай мыслям 
 Тайну сих созданий! 
 Шлют ответ, вновь тайный, 
 Чудеса природы, 
 Тишиной и бурей 
 Мысли изумляя...


Что же совершится 
 В будущем с природой?.. 
 О, гори, лампада, 
 Ярче пред распятьем! 
 Тяжелы мне думы, 
 Сладостна молитва!


"
