"","year","header","text_raw"
"21",1829,"«Еще ко гробу шаг -- и, может быть, порой...»","Еще ко гробу шаг -- и, может быть, порой, 
 Под кровом лар родных, увидя сии строки, 
 Ты с мыслью обо мне воспомнишь край далекий, 
 Где, брошен жизни сей бушующей волной, 
 Ты взора не сводил с звезды своей вожатой 
 И средь пустынь нагих, презревши бури стон, 
 Любви и истины искал святой закон 
 И в мир гармонии парил мечтой крылатой.


"
"22",1829,"Лиде : «Приди, о, милая, приди...»","Приди, о, милая, приди 
 На берег изумрудный! 
 Разлуки сон в моей груди 
 Тяжелый, беспробудный.


Приди и сердце оживи 
 Очей волшебным светом, 
 Невинной ласкою любви, 
 Младенческим приветом!


С тобой, красавица-душа, 
 Светлее утра слезы 
 И, благовоннее дыша, 
 Горит румянец розы.


С тобой, струями говоря, 
 Поток сверкает ярче, 
 Свежей вечерняя заря 
 И тихий полдень жарче.


И мнится, воздух напоен 
 Неведомым томленьем 
 И лист, зефиром оживлен, 
 Трепещет наслажденьем.


И, к смертным благости полна, 
 По синеве бездонной 
 Над нами катится луна 
 С улыбкой благосклонной.


Приди, о, милая, приди! 
 И страсти вал мятежной 
 Ты укротишь в моей груди 
 Елеем дружбы нежной.


"
"23",1829,"Пресыщение : «Ты пьешь любви коварный мед...»","Ты пьешь любви коварный мед, 
 От чаши уст не отнимая, 
 И в сердце юное течет 
 Струя восторгов огневая; 
 И упоен, и утомлен, 
 Ты ниспадаешь в тихий сон. 
 Мечтаний рой тебя лелеет, 
 Кропя росою сладких слез. 
 Так с жадных крыл прохладу веет 
 На жертву неги кровосос; 
 Так в цвете истлевают силы 
 От пресыщенья в пыль могилы. 
 Ты скажешь: «Мил заветный плод, 
 Не дважды молодость цветет 
 И без желаний волны Леты 
 Шумят всегда у наших стоп!» 
 Но ты и сердцу прежде меты 
 Готовишь гибельный озноб 
 И поздний плач, и ранний гроб.


"
"24",1829,"Е. И. Б......ной : «Зачем меня в тяжелом сне...»","Зачем меня в тяжелом сне 
 Тревожат лестные веленья? 
 Нет, не поминок обо мне, 
 Я жажду струй самозабвенья! 
 Мое любимое давно 
 Во прахе лет погребено. 
 Минувших дней змеиный свиток 
 Хранит лишь бед моих избыток 
 И радостей, которых нет, 
 Неизменимо-хладный след, 
 Зачем, зачем же вы желали 
 Мне сердце пробудить опять, 
 В свои летучие скрижали 
 Мою кручину записать? 
 Зачем? Вам будут непонятны 
 Страстей мятежных письмена 
 И воли грозная волна, 
 И прихоть думы коловратной, 
 Которой сила, как стрела, 
 Сквозь ад и небо протекла.


Но дайте года два терпенья, 
 И, может быть, как важный гусь, 
 И я по озеру смиренья 
 Бесстрастно плавать научусь. 
 Когда с порой мечтанья минет 
 Вся поэтическая дурь 
 И на душе моей застынет 
 Кипучий след минувших бурь, 
 Тогда поэт благоразумный, 
 Беспечно сидя на мели, 
 Я налюбуюсь издали 
 На треволненье жизни шумной; 
 Тогда премилый ваш альбом 
 Я испещрю своим пером. 
 И опишу отменно точно, 
 Что я случайно иль нарочно 
 Изведал на своем веку: 
 Печалей терны, счастья розы, 
 Разлуки знойную тоску 
 И неги сладостные слезы, 
 И свод небес, и ропот струй, 
 И вечно первый поцелуй. 
 Тогда, покорен вашей воле, 
 На арзерумского пашу 
 В пятнадцать песен, даже боле, 
 Я эпопею напишу. 
 Зато позвольте мне дотоле, 
 Скрепив измученную грудь, 
 От рифм и горя отдохнуть.


"
"25",1829,"Сон : «Зачем зарницею без гула...»","Зачем зарницею без гула 
 Исчезла ты, любви пора, 
 И птичкой юность упорхнула 
 В невозвратимое «вчера»? 
 Давно ль на юношу, давно ли, 
 Обетом счастия горя, 
 Цветами радости и воли 
 Дождила светлая заря? 
 Давно ль с родимого порога 
 Сманила жизнь на пышный пир 
 И, как безгранная дорога, 
 Передо мной открылся мир? 
 И случай, преклоняя темя, 
 Держал мне золотое стремя, 
 И, гордо бросив повода, 
 Я поскакал туда, туда!.. 
 Летим -- сорвал бразды шелковы 
 Неукротимый конь судьбы, 
 И брызжут пламенем подковы, 
 Гремя о плиты и гробы. 
 Я обезумел, воздух свищет -- 
 Все вдаль и вдаль, надежда прочь. 
 И вот на нас упала ночь, 
 И под скалою бездна прыщет, 
 Над головой расшибся гром, 
 И конь, и всадник, прянув с края, 
 Кусты и глыбы отрывая, 
 В пучину ринулись кольцом. 
 Замлело сердце! Вихрь кончины 
 Мне обуял и взор, и ум. 
 Раздавлен на брегу пучины, 
 Едва я слышу рев и шум. 
 Вот набегают грозно, жадно 
 За валом вал наперерыв; 
 Уж мой отчаянный призыв 
 Стихает, залит пеной хладной... 
 И вдруг с утеса на утес, 
 Как зверь, поток меня понес 
 . . . . . . . . . . . . . . 
 Очнулся я от страшной грезы, 
 Но все душа тоски полна, 
 И мнилось, гнут меня железы 
 К веслу убогого челна. 
 Вдаль отуманенным потоком, 
 Меж сокрушающихся льдин, 
 Заботно озираясь оком, 
 Плыву я грустен и один. 
 На чуждом небе тьма ночная; 
 Как сон, бежит далекий брег, 
 И, шуму жизни чуть внимая, 
 Стремлю туда невольный бег, 
 Где вечен лед и вечны тучи, 
 И вечносеемая мгла, 
 Где жизнь, зачахнув, умерла 
 Среди пустынь и тундр зыбучих, 
 Где небо, степь и лоно вод 
 В безрадостный слияны свод, 
 Где в пустоте блуждают взоры 
 И даже нет стопе опоры! 
 Плыву. На тихом сердце хлад, 
 Дремотой лени тяжки вежды, 
 И звезды искрами надежды 
 В угрюмом небе не горят. 
 Забвенья ток меня лелеет, 
 Мечта уснула над веслом, 
 И время в тихий парус веет 
 Своим мирительным крылом. 
 Всё мертво у меня кругом... 
 И близко бездна океана 
 Белеет саваном тумана.


"
"26",1829,"[М. И. Муравьеву-Апостолу] : «Ты взора не сводил с звезды своей вожатой...»","Ты взора не сводил с звезды своей вожатой 
 И средь пустынь нагих, презревши бури стон, 
 Любви и истины искал святой закон 
 И в мир гармонии парил мечтой крылатой.


"
"27",1829,"Дождь : «Провиденья перст незримой...»","Провиденья перст незримой, 
 Облаков летучих вождь, 
 Ниве, жаждою томимой, 
 Посылает шумный дождь. 
 Звучно, благостью обильный, 
 Брызнул ток живой воды, 
 Освежая злаки пыльны 
 И замершие плоды. 
 Вот и радуга завета 
 Капли светлые зажгла: 
 То улыбка бога света -- 
 Сень бессмертного чела.


"
"28",1830,"[Отрывок] : «Вечерел в венце багряном...»","Вечерел в венце багряном 
 Ток могучего Днепра, 
 Вея радужным туманом 
 С оживленного сребра. 
 Черной тучею над бездной 
 Преклонен, дремучий лес 
 Любовался чашей звездной 
 Опрокинутых небес. 
 И за девственною дымкой, 
 Чуть блестя росою сна, 
 Возлетала невидимкой 
 Благодатная луна.


Отвечает горд и весел 
 Звучный лад, настройки взмах, 
 И взлетает с гибких весел 
 [След?] ладьи, алмазный прах. 
 И за быстрою кормою 
 [Говорливая] бразда 
 Сыплет искры за собою, 
 Как летучая звезда.


"
"29",1831,"«Люблю я критика Василья...»","Люблю я критика Василья -- 
 Он не хватает с неба звезд. 
 Потеха мне его усилья 
 Могучих дум замедлить рост: 
 Вороне мил павлиний хвост, 
 Но страшны соколины крылья!


"
"30",1831,"«Клим зернами идей стихи свои назвал...»","Клим зернами идей стихи свои назвал; 
 И точно, все, как зерна, их лелеют: 
 Заключены в хранительный подвал, 
 Пускай они до новой жизни тлеют!


"
"31",1831,"«Да, да, в стихах моих знакомых...»","Да, да, в стихах моих знакомых 
 Собранье мыслей -- насекомых!


"
"32",1831,"Приписка к богатому надгробию в бедности умершего поэта : «Не спас от нищеты полет орлиных крыл...»","Не спас от нищеты полет орлиных крыл, 
 Ни песней дар, ни сердца пламень! 
 Жестокие! У вас он хлеба лишь просил, 
 Вы дали -- камень.


"
"33",1831,"Ответ : «Литература наша -- сетка...»","Литература наша -- сетка 
 На ловлю иноморских рыб; 
 Чужих яиц она наседка; 
 То ранний плод, то поздний гриб; 
 Чужой хандры, чужого смеха 
 Всеповторяющее эхо!


"
"34",1831,"Поэтам архипелага нелепостей в море пустозвучия : «Печальной музы кавалеры!..»","Печальной музы кавалеры! 
 Признайтесь: только стопы вы 
 Обули в новые размеры, 
 Не убирая головы!


И рады, что нашли возможность, 
 На разум века не смотря, 
 Свою распухлую ничтожность 
 Прикрыть цветами словаря!


"
"35",1832,"Д. В. Давыдову, оглядя боевого коня его : «Любуюсь я твоим конем...»","Любуюсь я твоим конем; 
 Не поступью его игривой, 
 Не быстрых глаз его огнем 
 И не волнующейся гривой. 
 Не потому, что он не раз 
 Твоей участником был славы 
 И что на нем прочтен отказ 
 Грозящей смертью переправы. 
 Прибавлю: он не тем мне мил, 
 Что победительные клики 
 Слыхал, как ляхов ты громил 
 В Владимире и Лисобики, 
 Что попирали Безобдал 
 Его могучие копыты 
 И что он ржаньем оглашал 
 Брег Вислы, буйством знаменитый. 
 Любуюсь я твоим конем, 
 Когда, сложив доспехи ратны, 
 Везде ты с нами и на нем 
 Несешься по степи раскатной 
 Вслед за матерым русаком. 
 О почестях не мысля боле 
 И чуждый боевых забот, 
 Когда на нем встречаешь в поле 
 И ночь и солнечный восход; 
 Когда на нем из полной фляжки 
 Пьешь с нами водку наповал, 
 Когда враг чванства, друг распашки 
 Охотник ты -- не генерал. 
 Когда, забыв все бремя славы, 
 Которую с тобой делил, 
 Он делит отдых твой, забавы... 
 Любуюсь им,-- твой конь мне мил!


"
"36",1834,"«Я за морем синим, за синею далью...»","Я за морем синим, за синею далью 
 Сердце свое схоронил. 
 Я тоской о былом ледовитой печалью, 
 Словно двойной нерушимою сталью, 
 Грудь от людей заградил.


И крепок мой сон. Не разбит, не расколот 
 Щит мой. Но во мраке ночей 
 Мнится порой, расступился мой холод 
 И снова я ожил, и снова я молод 
 Взглядом прелестных очей.


"
"37",1835,"Забудь, забудь : «Ты улетаешь, Ангел света...»","Ты улетаешь, Ангел света, 
 И свет души уносишь ты, 
 Но не зальет годами Лета 
 Тобой зажженные мечты.


А я бы жаждал в тьме забвенья, 
 В холодной бездне утонуть. 
 О сердце! Милое виденье 
 Ты навсегда забудь, забудь!


Запомни сладость первой встречи, 
 И негой думы полный взор, 
 И ум чарующие речи, 
 И голос -- ключ певучий гор!


Нет, не падет росой целебной 
 Слеза прощальная на грудь. 
 Забудь, о сердце, сон волшебный -- 
 И навсегда забудь, забудь...


"
"38",1837,"Адлерская песня : «Плывет по морю стена кораблей...»","Плывет по морю стена кораблей, 
 Словно стадо лебедей, лебедей. 
 Ай, жги, жги, жги, говори, 
 Словно стадо лебедей, лебедей.


Волны по морю кипят и шумят, 
 Меж собою таку речь говорят -- 
 Ай, жги, жги, жги, говори, 
 Меж собою таку речь говорят --


«Уж зачем это наши корабли, 
 Как щетиною, штыками поросли? 
 Ай, жги, жги, жги, говори, 
 Как щетиною, штыками поросли?


Уж не будет ли турецкая кровь 
 Нас румянить по-старому вновь? 
 Ай, жги, жги, жги, говори, 
 Нас румянить по-старому вновь?»


Тучи по небу летят и шумят, 
 Меж собой они речь говорят -- 
 Ай, жги, жги, жги, говори, 
 Меж собой они речь говорят:


«Для чего полны солдат корабли, 
 У орудий курятся фитили? 
 Ай, жги, жги, жги, говори, 
 У орудий курятся фитили?


Уж недаром слетаются орлы, 
 Как на пир, на черкесские скалы. 
 Ай, жги, жги, жги, говори, 
 Как на пир, на черкесские скалы».


Паруса надуваются, шумят, 
 Что на палубах солдатушки сидят. 
 Ай, жги, жги, жги, говори, 
 Что на палубах солдатушки сидят.


Им ефрейторы делают наряд, 
 Усачи молодым говорят -- 
 Ай, жги, жги, жги, говори, 
 Усачи молодым говорят:


«Ей вы, гой еси кавказцы-молодцы, 
 Удальцы, государевы стрельцы! 
 Ай, жги, жги, жги, говори, 
 Удальцы, государевы стрельцы!


Посмотрите, Адлер-мыс недалеко, 
 Нам его забрать славно и легко. 
 Ай, жги, жги, жги, говори, 
 Нам его забрать славно и легко.


Каждый гоголем встряхнись, встрепенись, 
 Осмотри ружье да в шлюпочки садись. 
 Ай, жги, жги, жги, говори, 
 Осмотри ружье да в шлюпочки садись.


С кораблей врагам пару поддадут, 
 Через головы там ядра заревут. 
 Ай, жги, жги, жги, говори, 
 Через головы там ядра заревут.


А чуть на мель, мы вперед, усачи, 
 Сумы в зубы, в воду по пояс скачи! 
 Ай, жги, жги, жги, говори, 
 Сумы в зубы, в воду по пояс скачи!


Вражьих пуль не считай, не зевай, 
 Мигом стройся, да команды ожидай. 
 Ай, жги, жги, жги, говори, 
 Мигом стройся, да команды ожидай.


И придет вам потешиться пора -- 
 Дрогнет Адлер от солдатского ура. 
 Ай, жги, жги, жги, говори, 
 Дрогнет Адлер от солдатского ура.


Беглым шагом на завал, на завал, 
 Тому честь и крест, кто прежде добежал. 
 Ай, жги, жги, жги, говори, 
 Тому честь и крест, кто прежде добежал.


В рукопашную пали и коли, 
 И вали, и усами шевели. 
 Ай, жги, жги, жги, говори, 
 И вали, и усами шевели.


Нам похвально, гренадеры, егеря, 
 Молодцами умирать за царя. 
 Ай, жги, жги, жги, говори, 
 Молодцами умирать за царя.


Нам не диво, гренадеры, егеря, 
 Пить победную чару за царя. 
 Ай, жги, жги, жги, говори, 
 Пить победную чару за царя».


"
"39",1823,"«Ах, где те острова...»","Ах, где те острова, 
 Где растет трынь-трава, 
 Братцы!


Где читают Pucelle 
 И летят под постель 
 Святцы.


Где Бестужев-драгун 
 Не дает карачун 
 Смыслу.


Где наш князь-чудодей 
 Не бросает людей 
 В Вислу.


Где с зари до зари 
 Не играют цари 
 В фанты.


Где Булгарин Фаддей 
 Не боится когтей 
 Танты.


Где Магницкий молчит, 
 А Мордвинов кричит 
 Вольно.


Где не думает Греч, 
 Что его будут сечь 
 Больно.


Где Сперанский попов 
 Обдает, как клопов, 
 Варом.


Где Измайлов-чудак 
 Ходит в каждый кабак 
 Даром.


"
"40",1823,"«Царь наш -- немец русский...»","Царь наш -- немец русский -- 
 Носит мундир узкий. 
 Ай да царь, ай да царь, 
 Православный государь!


Царствует он где же? 
 Всякий день в манеже. 
 Ай да царь, ай да царь, 
 Православный государь!


Прижимает локти, 
 Прибирает в когти. 
 Ай да царь, ай да царь, 
 Православный государь!


Царством управляет, 
 Носки выправляет. 
 Ай да царь, ай да царь, 
 Православный государь!


Враг хоть просвещенья, 
 Любит он ученья. 
 Ай да царь, ай да царь, 
 Православный государь!


Школы все -- казармы, 
 Судьи все -- жандармы. 
 Ай да царь, ай да царь, 
 Православный государь!


А граф Аракчеев 
 Злодей из злодеев! 
 Ай да царь, ай да царь, 
 Православный государь!


Князь Волконский -- баба 
 Начальником штаба! 
 Ай да царь, ай да царь, 
 Православный государь!


А другая баба 
 Губернатор в Або. 
 Ай да царь, ай да царь, 
 Православный государь!


А Потапов дурный 
 Генерал дежурный. 
 Ай да царь, ай да царь, 
 Православный государь!


Трусит он законов, 
 Трусит он масонов. 
 Ай да царь, ай да царь, 
 Православный государь!


Только за парады 
 Раздает награды. 
 Ай да царь, ай да царь, 
 Православный государь!


А за комплименты -- 
 Голубые ленты. 
 Ай да царь, ай да царь, 
 Православный государь!


А за правду-матку 
 Прямо шлет в Камчатку. 
 Ай да царь, ай да царь, 
 Православный государь!


"
"41",1825,"«Ты скажи, говори...»","Ты скажи, говори. 
 Как в России цари 
 Правят.


Ты скажи поскорей, 
 Как в России царей 
 Давят.


Как капралы Петра 
 Провожали с двора 
 Тихо.


А жена пред дворцом 
 Разъезжала верхом 
 Лихо.


Как курносый злодей 
 Воцарился по ней -- 
 Горе!


Но господь, русский бог, 
 Бедным людям помог 
 Вскоре.


"
"42",1824,"«Ах, тошно мне...»","Ах, тошно мне 
 И в родной стороне: 
 Всё в неволе, 
 В тяжкой доле, 
 Видно, век вековать.


Долго ль русский народ 
 Будет рухлядью господ, 
 И людями, 
 Как скотами, 
 Долго ль будут торговать?


Кто же нас кабалил, 
 Кто им барство присудил, 
 И над нами, 
 Бедняками, 
 Будто с плетью посадил?


По две шкуры с нас дерут, 
 Мы посеем -- они жнут, 
 И свобода 
 У народа 
 Силой бар задушена.


А что силой отнято, 
 Силой выручим мы то, 
 И в привольи, 
 На раздольи 
 Стариною заживем.


А теперь господа 
 Грабят нас без стыда, 
 И обманом 
 Их карманом 
 Стала наша мошна.


Бара с земским судом 
 И с приходским попом 
 Нас морочат 
 И волочат 
 По дорогам да судам.


А уж правды нигде 
 Не ищи, мужик, в суде, 
 Без синюхи 
 Судьи глухи, 
 Без вины ты виноват.


Чтоб в палату дойти, 
 Прежде сторожу плати, 
 За бумагу, 
 За отвагу -- 
 Ты за все про все давай!


Там же каждая душа 
 Покривится из гроша: 
 Заседатель, 
 Председатель, 
 Заодно с секретарем.


Нас поборами царь 
 Иссушил, как сухарь: 
 То дороги, 
 То налоги, 
 Разорили нас вконец.


А под царским орлом 
 Ядом потчуют с вином, 
 И народу 
 Лишь за воду 
 Велят вчетверо платить.


Уж так худо на Руси, 
 Что и боже упаси! 
 Всех затеев 
 Аракчеев 
 И всему тому виной.


Он царя подстрекнет, 
 Царь указ подмахнет, 
 Ему шутка, 
 А нам жутко, 
 Тошно так, что ой, ой, ой!


А до бога высоко, 
 До царя далеко, 
 Да мы сами 
 Ведь с усами, 
 Так мотай себе на ус.


"
"43",1825,"«Уж как шел кузнец...»","Уж как шел кузнец 
 Да из кузницы. 
 Слава!


Нес кузнец 
 Три ножа. 
 Слава!


Первый нож 
 На бояр, на вельмож. 
 Слава!


Второй нож 
 На попов, на святош. 
 Слава!


А молитву сотворя, 
 Третий нож на царя. 
 Слава!


"
