"","path","path_text","col_id","year","author","text_id","title","subtitle","genre_title","first_line","pages","notes","descr"
"423","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__21.txt","C_124","1836","Д.Л.","C_124__21","Стихи Калифа Авдерамана I на пальму, посаженную им в саду в Кордове","",NA,"Прекрасная Пальма ! высокая Пальма !","258-259","С испанского ","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"424","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__22.txt","C_124","1836","Пл. Редкин","C_124__22","Участие","",NA,"Я тосковал. ——","260","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"425","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__23.txt","C_124","1836","И...ъ ","C_124__23","NA","",NA,"Пойми меня! залогом думы нежной","261","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"426","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__24.txt","C_124","1836","И...ъ ","C_124__24","Застольная песнь ","С. Х. У.",NA,"Товарищи! други! в сей час ликованья","262","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"427","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__25.txt","C_124","1836","Пл. Редкин","C_124__25","11-е апреля 1835","",NA,"Берег! берег! дружно, други,","263-264","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"428","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__26.txt","C_124","1836","Пл. Редкин","C_124__26","Италия","",NA,"В стране чудес, в стране мечтаний знойных","264-266","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"429","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__27.txt","C_124","1836","И...ъ","C_124__27","Полночь","",NA,"Полночь — тихо!... Месяц скрылся.","266-267","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"430","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__28.txt","C_124","1836","Полев","C_124__28","В альбом Л.П. В...ой","",NA,"В стране роскошного Востока","274","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"431","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__29.txt","C_124","1836","Полев","C_124__29","Гость","",NA,"За дубовым столом","275-280","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"432","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__30.txt","C_124","1836","Полев","C_124__30","Элегия","",NA,"По тем местам, где прежде я, счастливый,","281","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"433","../../data/cols_test//124_1836.txt","../../data/cols_test/texts//C_124__31.txt","C_124","1836","И...ъ ","C_124__31","Певице ...ой","",NA,"Волшебница! полно, не пой про любовь:","284","","Надежда, собрание сочинений в стихах и прозе. Изд. А. Кульчицкий. Харьков, 1836 -- по большей части проза; альманах "
"434","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__1.txt","C_125","1836","А. Грен","C_125__1","Чувства юноши при виде памятника Императору Александру Благословенному","",NA,"Певец, опершись о гранит,","1-2","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"435","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__2.txt","C_125","1836","А.-ий","C_125__2","Смерть Бориса Ростовского ","Историческое предание",NA,"Ночь воцарилась, над горой","14-22","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"436","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__3.txt","C_125","1836","Н. Грен","C_125__3","Мои мечты","",NA,"В часы спокойствия, в часы уединенья,","25-27","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"437","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__4.txt","C_125","1836","Н.С.","C_125__4","Осень","",NA,"Давно ли Аврора","48-51","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"438","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__5.txt","C_125","1836","Н.С. ","C_125__5","Курица и утка ","Басня",NA,"Куда как ты умна!","52-53","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"439","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__6.txt","C_125","1836","А. Левицкий","C_125__6","К А.Е. Грену","",NA,"В волненьи дум, в пылу страстей,","54-55","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"440","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__7.txt","C_125","1836","А. Грен","C_125__7","Звезда ","Аллегория",NA,"Был вечер. Звездочка сверкала.","56","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"441","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__8.txt","C_125","1836","Н.С.","C_125__8","Бальные друзья","",NA,"Как я люблю тебя мой друг!","91-92","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"442","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__9.txt","C_125","1836","Н.С.","C_125__9","К сослуживцам","",NA,"Прощайте добрые друзья","93-96","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"443","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__10.txt","C_125","1836","А. Лоренц","C_125__10","Мечты на берегах черного моря","",NA,"Спешит уж солнце утопать","101-103","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"444","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__11.txt","C_125","1836","А. В-в","C_125__11","К Г-ну","",NA,"Люблю того, кто убежал","104-105","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"445","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__12.txt","C_125","1836","А.П.","C_125__12","В память Веневитинову","",NA,"Чудесный жребий песнопенья","115-117","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"446","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__13.txt","C_125","1836","","C_125__13","Из Гейера","",NA,"Как сладко в поздние часы","120","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"447","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__14.txt","C_125","1836","Н.С.","C_125__14","К Ш...","",NA,"Быстро время исчезает","123-124","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"448","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__15.txt","C_125","1836","Н.С.","C_125__15","Эпиграмма","",NA,"Клит никому не подражает,","125","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"449","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__16.txt","C_125","1836","А. Лоренц","C_125__16","Чумаки","",NA,"Налег туман уж над водою","129-132","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"450","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__17.txt","C_125","1836","Н.С.","C_125__17","Размолвка","",NA,"Нет! обольстительных сетей","133-134","Подражание Баратынскому ","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"451","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__18.txt","C_125","1836","А. Вар-ов","C_125__18","Пустыня ","А.Е. Грену",NA,"Забуду ль я, твой мрачный вид,","175-176","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"452","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__19.txt","C_125","1836","Н.С.","C_125__19","К N.N.","",NA,"Приезжай на пир веселый","177-179","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"453","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__20.txt","C_125","1836","А. Левицкий","C_125__20","Звезда","",NA,"Звезда! как светло блещешь ты,","180-181","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"454","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__21.txt","C_125","1836","Н.С.","C_125__21","Слеза","",NA,"Слеза, горючая слеза!","186-187","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"455","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__22.txt","C_125","1836","Н.С.","C_125__22","Экспромт","",NA,"Вы мне сказали не шутя,","188","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"456","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__23.txt","C_125","1836","А. Грен","C_125__23","Сухачеву ","В Одессу",NA,"Прошли надежды — лучших лет,","189-191","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"457","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__24.txt","C_125","1836","Н.С.","C_125__24","Невозможность счастия","",NA,"Как счастье к нам придет,","","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"458","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__25.txt","C_125","1836","П-в","C_125__25","К другу","",NA,"Угрюмый баловень безделья,","202","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"459","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__26.txt","C_125","1836","Н. Грен","C_125__26","К ***","",NA,"Товарищ - друг ! со дня рожденья","203-204","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"460","../../data/cols_test//125_1836.txt","../../data/cols_test/texts//C_125__27.txt","C_125","1836","Н.С.","C_125__27","К ***","",NA,"Нет не в силах боле я","205-206","","Мое новоселье, альманах на 1836 год, изданный В. Крыловским. СПб., 1836. "
"461","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__1.txt","C_131","1836",NA,"C_131__1","Грусть на чужбине ","Письмо к другу",NA,"Чем я начну, — о чем писать,","220-222",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"462","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__2.txt","C_131","1836",NA,"C_131__2","Воспоминание о сестре","",NA,"Сестра! — давно ли ты жила ?","223-224",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"463","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__3.txt","C_131","1836",NA,"C_131__3","Измена","",NA,"И я знал счастье в прежни лета","225-226",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"464","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__4.txt","C_131","1836",NA,"C_131__4","Вино","",NA,"Летучей пеною вздымаясь,","227",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"465","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__5.txt","C_131","1836",NA,"C_131__5","Вопрос","",NA,"Младая дева красоты","228",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"466","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__6.txt","C_131","1836",NA,"C_131__6","К Е.А.М.","",NA,"Я чушь дышу,","229-230",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"467","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__7.txt","C_131","1836",NA,"C_131__7","К другу","",NA,"Нет, милый друг, не беспокойся:","231",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"468","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__8.txt","C_131","1836",NA,"C_131__8","Делии","",NA,"О, шалунья Деля!","232",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"469","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__9.txt","C_131","1836",NA,"C_131__9","Утрата","",NA,"Как черная туча в час бури ужасной","233",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"470","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__10.txt","C_131","1836",NA,"C_131__10","Разочарованный","",NA,"Поверьте, ваша мне улыбка","234",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"471","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__11.txt","C_131","1836",NA,"C_131__11","К Е...","",NA,"Легкий стан, воздушный , нежный","235",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"472","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__12.txt","C_131","1836",NA,"C_131__12","Желание","",NA,"Воздушных замков не имею,","236",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"473","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__13.txt","C_131","1836",NA,"C_131__13","К ней","",NA,"Прости восторг, прости веселье!","237",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"474","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__14.txt","C_131","1836",NA,"C_131__14","К мальчику","",NA,"Мальчик резвый и прекрасный","238",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"475","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__15.txt","C_131","1836",NA,"C_131__15","Василек","",NA,"Как мало цвел он в дикой воле.","239",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"476","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__16.txt","C_131","1836",NA,"C_131__16","Вызов","",NA,"Выходи скорей, Лилета,","240",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"477","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__17.txt","C_131","1836",NA,"C_131__17","Противоположность","",NA,"Нищий просит: -- дайте хлеба?","241",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"478","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__18.txt","C_131","1836",NA,"C_131__18","Песня","",NA,"Что ты девица, красавица моя,","242",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"479","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__19.txt","C_131","1836",NA,"C_131__19","Ратмир и Эмма","",NA,"Скоро скачет ездок","243-246",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"480","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__20.txt","C_131","1836",NA,"C_131__20","Я помню вас!...","",NA,"Я помню вас, я помню вас,","247",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"481","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__21.txt","C_131","1836",NA,"C_131__21","Локону","",NA,"Локон русый , шелковистый,","248",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"482","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__22.txt","C_131","1836",NA,"C_131__22","К - О","",NA,"Не видеть больше мне тебя","249",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"483","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__23.txt","C_131","1836",NA,"C_131__23","Акростих","",NA,"Не верил я моей надежде ,","250",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"484","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__24.txt","C_131","1836",NA,"C_131__24","Надгробие гарсону","",NA,"Гарсон! ты двадцать лет мне с честию служил:","250",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"485","../../data/cols_test//131_1836.txt","../../data/cols_test/texts//C_131__25.txt","C_131","1836",NA,"C_131__25","Эпиграммаю. 4.","",NA,"""Продайте Клима мне портрет!?""","251",NA,"Литературные занятия. СПб.: В тип. Имп. Акад. Наук, 1836. Стихотворения занимают только 30+ от ~260 стр сборника "
"486","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__1.txt","C_141","1837",NA,"C_141__1","I","",NA,"Когда ничтожество земное разгадалось:","1-7",NA,"Стихи Е. Бернета:  "
"487","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__2.txt","C_141","1837",NA,"C_141__2","Девица за арфою","",NA,"Слышишь? Страстию дыша,","8-9",NA,"Стихи Е. Бернета:  "
"488","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__3.txt","C_141","1837",NA,"C_141__3","III","",NA,"Непроницаемые ели,","10-11",NA,"Стихи Е. Бернета:  "
"489","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__4.txt","C_141","1837",NA,"C_141__4","IV","",NA,"Те дерева, под сенью коих","15-17",NA,"Стихи Е. Бернета:  "
"490","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__5.txt","C_141","1837",NA,"C_141__5","V. Подсолнечник","",NA,"Цвет солнца! над грядой печальной, обнаженной,","18-20",NA,"Стихи Е. Бернета:  "
"491","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__6.txt","C_141","1837",NA,"C_141__6","VI","",NA,"Вы так милы, так прекрасны,","21-22",NA,"Стихи Е. Бернета:  "
"492","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__7.txt","C_141","1837",NA,"C_141__7","VII","",NA,"Земной любви -- любовь земная","23-26",NA,"Стихи Е. Бернета:  "
"493","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__8.txt","C_141","1837",NA,"C_141__8","VIII","",NA,"Стройные полки идут,","27-29",NA,"Стихи Е. Бернета:  "
"494","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__9.txt","C_141","1837",NA,"C_141__9","IX","",NA,"Не позволяй ни одного лобзанья","30-33",NA,"Стихи Е. Бернета:  "
"495","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__10.txt","C_141","1837",NA,"C_141__10","X. Река зимою","",NA,"Как весело она бежала","34-35",NA,"Стихи Е. Бернета:  "
"496","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__11.txt","C_141","1837",NA,"C_141__11","XI","",NA,"Умолкни, грудь! ты дышишь недостойным,","36-38",NA,"Стихи Е. Бернета:  "
"497","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__12.txt","C_141","1837",NA,"C_141__12","XII","",NA,"Когда тебя к престолу Бога","39-40",NA,"Стихи Е. Бернета:  "
"498","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__13.txt","C_141","1837",NA,"C_141__13","XIII","",NA,"Блеск черных глаз потух; коральные уста","41-44",NA,"Стихи Е. Бернета:  "
"499","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__14.txt","C_141","1837",NA,"C_141__14","XIV","",NA,"Как полк великанов, проходят скалы,","45-46",NA,"Стихи Е. Бернета:  "
"500","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__15.txt","C_141","1837",NA,"C_141__15","XV","",NA,"За чем толпой по улице народ","47-50",NA,"Стихи Е. Бернета:  "
"501","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__16.txt","C_141","1837",NA,"C_141__16","XVI","",NA,"Теперь она давно почила,","51-52",NA,"Стихи Е. Бернета:  "
"502","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__17.txt","C_141","1837",NA,"C_141__17","XVII","",NA,"Уже твоя грудь округлилась,","53-58",NA,"Стихи Е. Бернета:  "
"503","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__18.txt","C_141","1837",NA,"C_141__18","XVIII","",NA,"Румянец розовых щек,","59-61",NA,"Стихи Е. Бернета:  "
"504","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__19.txt","C_141","1837",NA,"C_141__19","XIX","",NA,"Рассекая ветр нагорный","62-64",NA,"Стихи Е. Бернета:  "
"505","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__20.txt","C_141","1837",NA,"C_141__20","XX","",NA,"Едва сомкнул глаза — я снится мне, что ты","65-67",NA,"Стихи Е. Бернета:  "
"506","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__21.txt","C_141","1837",NA,"C_141__21","XXI. К коню","",NA,"Ах ты конь мой, добрый конь","68-71",NA,"Стихи Е. Бернета:  "
"507","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__22.txt","C_141","1837",NA,"C_141__22","XXII.I","",NA,"Пышен бал,... как сотни лун, кинкеты","72-73",NA,"Стихи Е. Бернета:  "
"508","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__23.txt","C_141","1837",NA,"C_141__23","XXII.II","",NA,"Вот идет воздушная блондинка,","74-76",NA,"Стихи Е. Бернета:  "
"509","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__24.txt","C_141","1837",NA,"C_141__24","XXII.III","",NA,"В отдаленьи от гостей и зала","76-77",NA,"Стихи Е. Бернета:  "
"510","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__25.txt","C_141","1837",NA,"C_141__25","XXII.IV","",NA,"Нет его, не жди его напрасно!","77",NA,"Стихи Е. Бернета:  "
"511","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__26.txt","C_141","1837",NA,"C_141__26","XXIII","",NA,"Мои мечты, мои виденья —","78-79",NA,"Стихи Е. Бернета:  "
"512","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__27.txt","C_141","1837",NA,"C_141__27","XXIV","",NA,"Сердца тягостная рана","80-81",NA,"Стихи Е. Бернета:  "
"513","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__28.txt","C_141","1837",NA,"C_141__28","XXV. Зимний поход","",NA,"""Потусклый месяц побледнел,","82-84",NA,"Стихи Е. Бернета:  "
"514","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__29.txt","C_141","1837",NA,"C_141__29","XXVI","",NA,"Когда бы небеса, пред смертию моей,","85-86",NA,"Стихи Е. Бернета:  "
"515","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__30.txt","C_141","1837",NA,"C_141__30","XXVII","",NA,"Ветр осенний, тонкий, резкий","87-90",NA,"Стихи Е. Бернета:  "
"516","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__31.txt","C_141","1837",NA,"C_141__31","XXVIII","",NA,"О если б в это самое мгновенье,","91",NA,"Стихи Е. Бернета:  "
"517","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__32.txt","C_141","1837",NA,"C_141__32","XXIX","",NA,"Порой любовь твоя на сердце счастьем веет,","92-93",NA,"Стихи Е. Бернета:  "
"518","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__33.txt","C_141","1837",NA,"C_141__33","XXX. Рассказы из турецкой войны. Река Ольга","",NA,"XXX.","94-104",NA,"Стихи Е. Бернета:  "
"519","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__34.txt","C_141","1837",NA,"C_141__34","XXXI. Прощание","",NA,"Когда луна из тучи выплывает,","105-109",NA,"Стихи Е. Бернета:  "
"520","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__35.txt","C_141","1837",NA,"C_141__35","XXXII. Скорбь Елены-Молдованки","",NA,"Я сегодня в огороде","110-1112",NA,"Стихи Е. Бернета:  "
"521","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__36.txt","C_141","1837",NA,"C_141__36","XXXIII. Ренегат ","Перевод",NA,"Что случилося не давно в Иране,","113-115",NA,"Стихи Е. Бернета:  "
"522","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__37.txt","C_141","1837",NA,"C_141__37","XXXIV. Фетфа негритянка","",NA,"Обнаженною стопой","116-123",NA,"Стихи Е. Бернета:  "
"523","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__38.txt","C_141","1837",NA,"C_141__38","XXXV. Стануй и Деспа","",NA,"Собрался на бой Стануй","124-130",NA,"Стихи Е. Бернета:  "
"524","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__39.txt","C_141","1837",NA,"C_141__39","XXXVI. Паша","",NA,"Паша был светел; в сладкой лени","131-133",NA,"Стихи Е. Бернета:  "
"525","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__40.txt","C_141","1837",NA,"C_141__40","XXXVII. Любовь африканца","",NA,"Хетр без сабли и кинжала,","136-140",NA,"Стихи Е. Бернета:  "
"526","../../data/cols_test//141_1837.txt","../../data/cols_test/texts//C_141__41.txt","C_141","1837",NA,"C_141__41","XXXVIII. Видение","",NA,"В то время трупы, огнь валились на поля;","143-166",NA,"Стихи Е. Бернета:  "
"527","../../data/cols_test//142_1837.txt","../../data/cols_test/texts//C_42__1.txt","C_42","1837",NA,"C_42__1","Письмо первое","",NA,"Граф! увенчали вы вполне","1-6",NA,"Поэтические очерки Украины, Одессы и Крыма, письма в стихах к Графу В.П. З...у. М.: Селивановского, 1837 "
"528","../../data/cols_test//142_1837.txt","../../data/cols_test/texts//C_42__2.txt","C_42","1837",NA,"C_42__2","Письмо второе","",NA,"Еще на путевых страницах","9-27",NA,"Поэтические очерки Украины, Одессы и Крыма, письма в стихах к Графу В.П. З...у. М.: Селивановского, 1837 "
"529","../../data/cols_test//142_1837.txt","../../data/cols_test/texts//C_42__3.txt","C_42","1837",NA,"C_42__3","Письмо третье","",NA,"Осенним солиден уж согрета","31-49",NA,"Поэтические очерки Украины, Одессы и Крыма, письма в стихах к Графу В.П. З...у. М.: Селивановского, 1837 "
